activePower,apparentPower,current,harmonic1,harmonic2,harmonic3,harmonic4,harmonic5,harmonic6,harmonic7,harmonic8,harmonic9,phase,reactivePower,voltage
1,2,14,878,650,326,992,888,291,296,849,388,25475,1,36046
2,2,15,1055,485,598,419,440,943,275,407,877,35107,0,36031
0,0,14,124,472,320,289,473,623,861,776,1126,31235,0,36029
0,1,14,768,341,260,122,511,358,605,305,835,22928,1,36041
2,2,14,1010,212,424,230,758,304,554,78,421,32962,0,36040
1,1,14,657,690,577,601,691,193,282,402,230,31032,0,36021
2,2,14,969,628,276,281,704,789,285,310,165,32919,0,36008
0,0,14,223,535,501,407,357,177,744,197,339,32704,0,36015
1,1,14,779,324,205,538,287,421,628,766,684,34579,0,36029
1,1,14,635,374,470,758,279,660,305,143,451,27340,0,36019
2,2,14,1214,363,703,250,338,921,237,340,637,31412,0,36006
0,0,15,393,217,682,732,383,290,432,627,771,33664,0,36016
0,1,14,478,609,546,290,154,196,243,238,390,24813,0,36043
2,2,14,1065,510,237,538,362,521,140,648,345,27818,1,36073
1,1,14,838,321,531,885,276,452,691,297,337,30676,0,36074
1,1,14,694,121,308,701,599,550,698,336,320,29080,0,36071
0,0,15,262,247,256,534,906,500,384,1115,575,34757,0,36071
0,0,14,218,277,1041,345,422,246,330,367,420,33986,0,36062
1,1,15,681,459,555,293,1060,380,560,501,277,33940,0,36055
1,1,15,690,777,1129,453,523,636,293,558,329,27881,1,36041
1,1,14,470,367,251,681,505,303,596,435,915,34183,0,36097
0,1,15,905,349,499,744,364,349,492,270,437,20360,1,36085
2,3,14,1268,1048,337,494,489,270,370,921,603,28769,1,36057
1,1,14,618,664,233,225,215,408,703,364,127,31884,0,36047
3,3,14,1396,286,520,264,594,553,131,208,449,31768,0,36058
0,1,14,495,162,214,479,603,528,578,534,263,29062,0,36064
1,1,14,766,361,476,541,321,121,198,183,178,30708,0,36016
0,1,14,429,279,189,679,301,458,381,150,716,33277,0,35990
1,1,14,714,718,643,625,461,180,163,219,581,28376,0,35978
0,0,15,392,559,454,677,301,369,327,691,689,9118,0,36014
1,1,14,725,335,575,77,463,510,192,522,329,35127,0,36036
1,2,14,1179,719,847,186,848,761,610,482,789,26523,1,36024
1,1,14,671,189,390,458,138,29,315,296,448,31316,0,36012
1,1,14,528,64,972,318,301,538,852,241,1149,30518,0,36022
0,0,14,239,321,141,208,594,67,344,718,646,8207,0,35993
0,0,14,263,370,339,1050,877,100,377,940,227,33193,0,35994
2,2,15,968,365,462,1044,305,273,207,406,621,31110,0,35997
2,2,14,912,473,751,564,121,491,890,777,139,33031,0,35983
0,0,14,382,319,626,712,351,362,231,312,118,29485,0,36001
0,0,14,250,176,599,340,659,974,611,203,713,32999,0,35993
1,1,14,673,642,736,198,719,236,594,551,462,33390,0,35990
1,1,14,653,372,556,626,116,508,331,499,566,34777,0,35990
1,1,14,870,524,218,315,277,271,780,439,386,31209,0,35976
0,0,14,336,435,377,337,171,551,874,562,612,15946,0,35972
0,0,14,457,220,266,940,414,254,124,139,461,24378,0,35963
0,2,14,1051,134,181,411,1009,125,66,570,190,21087,2,35953
1,1,14,595,367,491,179,414,445,491,647,552,31832,0,35943
1,1,14,552,150,1005,622,632,456,653,438,224,28881,0,35935
2,2,15,1026,807,397,279,733,365,131,953,293,30462,0,35958
1,1,14,631,1107,873,173,293,560,1184,849,598,28730,0,35964
0,1,14,500,174,276,504,781,682,626,238,601,28256,0,35956
0,0,14,257,184,286,578,658,296,419,813,595,34433,0,35924
0,0,14,343,308,415,979,620,809,779,579,133,21408,0,35921
2,2,14,1260,403,764,461,429,324,561,492,546,28558,1,35928
0,0,14,382,410,360,807,337,353,582,726,436,22217,0,35938
1,1,14,637,863,411,433,302,274,435,189,198,34894,0,35944
1,2,14,1266,389,679,807,110,554,126,353,651,22146,2,35942
0,0,14,472,534,800,534,568,569,266,796,777,32653,0,35945
0,0,14,366,555,516,236,550,772,370,321,770,22827,0,35955
0,0,14,140,421,370,136,351,258,302,1079,483,34168,0,35957
1,2,15,955,330,353,509,540,337,581,626,505,28490,1,35947
1,1,14,763,314,513,393,283,203,515,300,565,28775,0,35936
2,2,14,1001,290,974,710,850,197,395,343,481,31195,0,35941
0,1,15,667,347,904,414,315,379,545,804,705,23806,1,35925
1,1,14,674,385,1100,727,299,546,301,353,208,28303,0,35935
1,1,14,593,480,688,867,745,816,758,462,516,33210,0,35949
0,0,15,214,351,179,62,734,430,191,351,486,11324,0,35938
1,1,15,851,148,238,113,389,260,559,453,894,25424,1,35920
1,1,14,771,720,315,727,392,197,263,624,174,33821,0,35915
0,0,15,391,455,389,491,579,551,410,649,379,28975,0,35931
1,2,14,973,540,312,588,675,506,328,350,975,27818,1,35930
1,1,14,798,227,199,502,259,17,574,993,624,24551,1,35925
1,1,15,444,1055,830,394,496,234,548,545,506,34086,0,35939
2,3,15,1321,618,750,530,587,36,338,1116,424,31116,1,35927
1,1,14,729,415,838,879,261,808,420,250,208,24779,1,35915
1,2,14,873,412,294,601,280,219,743,666,187,26093,1,35928
2,2,14,1018,718,512,313,533,643,544,716,350,30800,0,35954
1,2,14,932,666,358,357,482,70,433,167,636,23643,1,35972
1,1,14,814,402,490,239,533,425,99,557,204,33892,0,35965
2,2,14,1072,378,192,214,1139,1044,387,309,175,34908,0,35944
1,1,14,610,491,115,597,446,290,311,289,366,27190,0,35937
1,1,14,703,865,297,735,865,796,411,391,285,27044,1,35950
1,1,14,720,523,180,581,211,585,1100,604,495,26180,1,35924
1,1,14,593,564,456,162,764,324,378,1012,391,31709,0,35948
2,2,15,1053,366,646,645,480,374,877,581,227,30092,1,35968
1,2,14,919,655,247,367,547,714,874,142,389,29209,1,35959
0,1,14,431,427,531,323,214,190,552,428,917,24745,0,35944
1,1,14,865,467,517,162,237,298,468,494,288,34626,0,35944
3,3,14,1564,456,506,549,387,460,759,369,415,34835,0,35930
1,1,14,576,332,609,607,602,261,94,535,690,32044,0,35909
2,2,14,901,162,767,806,116,648,388,341,377,34705,0,35904
0,1,14,530,1005,237,791,527,362,348,743,570,19170,1,35915
3,3,14,1444,190,600,195,399,295,85,153,371,34031,0,35913
0,1,14,783,16,475,527,110,489,417,496,361,24108,1,35910
1,1,14,852,397,714,360,423,460,438,566,407,29160,0,35921
1,1,14,489,222,177,604,409,199,586,315,569,34278,0,35923
0,0,14,318,192,859,804,277,681,223,706,596,20242,0,35918
1,1,14,564,1159,200,356,517,409,281,433,322,34738,0,35927
0,1,14,761,187,234,982,280,410,375,716,473,23285,1,35921
1,1,14,534,199,277,296,512,504,329,491,639,28682,0,35921
1,2,14,960,386,160,434,363,298,351,182,181,29683,0,35920
1,1,14,783,389,480,727,580,497,263,809,507,28600,1,35916
1,1,15,817,417,537,293,844,303,779,313,371,33178,0,35921
2,2,15,910,279,465,368,237,556,636,353,424,32252,0,35927
0,0,14,373,100,251,412,93,400,248,190,150,33986,0,35923
1,1,14,671,208,631,634,596,747,580,150,230,33043,0,35910
2,2,15,935,672,217,312,694,426,511,263,1023,32806,0,35930
1,1,14,619,832,949,646,91,503,1167,616,676,26550,1,35947
0,0,14,211,319,529,265,582,200,402,1461,375,30345,0,35916
1,1,14,817,331,418,212,145,519,253,553,410,28736,1,35906
0,1,15,691,315,717,609,828,478,282,315,203,23434,1,35922
1,1,15,747,964,160,770,268,477,664,587,365,29613,0,35901
0,1,14,485,383,336,236,484,110,657,133,450,18292,1,35896
1,1,14,643,411,465,504,562,262,196,731,207,26933,1,35891
1,1,14,711,1503,319,392,473,587,461,558,803,30587,0,35873
0,0,14,371,438,1173,336,899,172,875,544,65,28099,0,35870
2,2,14,906,881,149,336,475,310,604,532,912,33110,0,35879
0,0,14,295,506,445,571,526,852,206,659,311,23533,0,35887
1,2,14,1047,464,738,704,449,724,628,394,163,27174,1,35890
1,1,15,570,838,981,372,375,621,460,617,336,34951,0,35878
1,1,15,554,142,721,225,448,431,449,263,177,32361,0,35879
0,1,15,529,354,374,238,593,132,502,241,288,10298,1,35896
0,2,14,900,194,109,632,146,1083,433,218,169,21812,1,35884
1,1,14,842,432,915,540,363,477,964,396,226,29054,1,35872
1,1,14,850,413,395,573,239,435,583,562,332,33881,0,35864
0,1,15,484,897,610,933,207,237,590,709,546,23918,0,35890
1,1,14,566,727,567,393,709,90,267,323,370,28144,0,35905
2,2,15,1260,60,484,303,228,293,43,707,393,33549,0,35897
0,0,14,40,775,567,560,366,473,719,614,366,32851,0,35880
0,1,14,612,320,363,471,982,399,311,97,349,18155,1,35865
0,0,14,214,230,874,209,399,266,928,462,189,29152,0,35901
1,1,15,767,222,580,364,194,551,367,432,1044,32286,0,35910
0,0,14,270,553,1002,590,639,611,559,853,357,28773,0,35889
1,1,14,790,838,428,149,292,450,792,450,301,25868,1,35884
0,1,14,600,1050,413,452,251,1030,307,326,728,26587,0,35866
1,1,14,749,419,997,407,536,68,183,505,975,29971,0,35889
1,1,14,565,168,449,144,429,1242,503,336,467,29417,0,35922
0,0,14,346,672,505,448,153,674,667,469,268,27935,0,35915
1,2,14,1118,541,263,1027,926,414,630,446,208,26863,1,35877
0,0,14,128,529,461,196,133,556,241,567,513,22636,0,35877
0,0,14,341,191,192,703,298,289,595,371,514,23815,0,35912
1,2,14,1056,94,282,517,341,646,48,288,379,27943,1,35943
1,1,14,802,235,281,617,825,269,317,927,608,24942,1,35944
0,1,14,618,379,325,97,135,140,301,688,228,24035,1,35899
3,3,15,1319,884,245,461,665,197,685,556,815,33922,0,35907
0,0,14,278,270,140,225,341,284,166,96,253,31067,0,35927
0,0,14,373,542,166,504,611,279,1052,682,124,32592,0,35927
0,0,14,288,441,220,72,584,450,768,565,464,24169,0,35883
0,1,15,507,791,403,179,609,458,1100,407,785,27584,0,35892
0,0,15,81,526,140,1020,420,234,479,330,200,29076,0,35898
2,2,14,975,365,272,456,666,843,492,803,155,35088,0,35905
0,0,14,250,83,683,632,124,1080,531,187,871,23746,0,35899
1,1,14,861,506,656,544,518,257,115,444,241,29745,0,35890
1,2,15,874,272,245,187,92,273,203,284,451,23267,1,35874
2,2,14,1074,56,371,338,488,569,103,194,467,31407,0,35857
2,3,14,1333,281,477,545,142,308,703,517,273,29976,1,35861
2,2,14,1176,809,196,346,819,444,386,631,608,27611,1,35869
2,2,14,993,697,480,508,709,623,926,959,645,33643,0,35842
1,1,14,756,378,405,107,54,613,638,259,694,33482,0,35818
1,1,14,458,303,490,466,574,472,545,68,129,31871,0,35809
2,2,14,1182,174,687,622,323,879,533,466,696,33792,0,35830
1,2,14,833,756,966,1100,369,601,352,231,939,29292,1,35833
1,1,14,600,286,430,660,210,273,243,621,375,30494,0,35829
1,1,14,674,206,755,654,946,67,368,913,485,30945,0,35808
2,2,14,993,1095,474,742,486,285,516,328,285,34142,0,35806
1,1,14,612,509,640,235,424,463,494,773,416,31139,0,35826
1,1,15,498,50,263,592,904,330,423,354,467,31463,0,35835
0,0,14,375,311,626,328,527,381,469,569,489,16828,0,35818
1,1,14,539,1253,444,460,419,498,347,1019,95,28874,0,35834
2,2,14,1091,396,554,371,393,637,423,78,863,34914,0,35838
0,0,14,371,427,525,164,258,532,137,823,344,31078,0,35806
0,0,14,382,881,736,607,491,836,551,239,556,23303,0,35784
1,2,15,907,901,672,738,523,618,373,421,647,30829,0,35773
2,2,14,1276,270,396,396,283,452,152,569,572,29465,1,35731
2,3,14,1378,447,235,428,495,561,284,541,553,29854,1,35757
1,2,14,979,425,916,729,389,552,561,952,588,30079,0,35733
2,2,15,1150,252,377,70,667,355,177,464,419,34780,0,35732
1,1,14,815,1275,594,386,642,298,285,407,701,29321,0,35727
1,1,14,605,391,870,1254,338,430,135,614,722,30384,0,35727
0,0,14,477,544,301,79,590,430,946,338,653,28393,0,35721
2,2,14,952,662,231,605,588,1144,685,98,540,30672,0,35721
0,1,15,421,351,230,788,523,421,1023,162,790,19726,1,35743
0,0,15,421,222,271,227,425,187,350,318,525,22932,0,35757
1,1,14,785,334,205,150,1099,108,521,543,334,26723,1,35747
0,0,14,413,669,843,132,406,193,321,524,119,13401,0,35743
1,1,14,639,830,448,259,525,597,354,276,291,34712,0,35735
2,2,14,1025,646,374,369,153,433,295,677,273,31372,0,35734
1,1,14,571,237,605,532,684,1000,358,595,407,29502,0,35733
0,0,14,414,141,402,716,216,533,578,719,87,5947,0,35732
2,2,14,984,690,146,538,507,650,751,219,625,33239,0,35735
0,0,14,328,358,507,907,989,468,351,221,468,30946,0,35731
0,0,14,139,465,399,382,541,841,235,395,262,17861,0,35705
0,0,14,343,354,132,542,610,531,969,501,594,33440,0,35692
1,1,15,696,755,159,698,634,435,245,207,505,32573,0,35690
1,1,14,768,427,881,893,888,426,296,588,906,29874,0,35711
2,2,14,876,516,254,181,207,703,525,265,513,34379,0,35717
0,1,15,776,562,579,688,72,456,664,670,579,16263,1,35712
0,0,14,414,654,681,562,357,813,20,208,268,31349,0,35705
2,2,14,1189,925,170,483,597,346,356,247,758,28572,1,35697
2,2,15,1292,379,837,594,587,625,59,243,62,26331,2,35700
2,2,15,1032,198,470,380,259,677,628,103,81,32805,0,35702
2,2,14,1145,908,179,453,984,344,126,377,316,33610,0,35703
1,1,14,556,342,200,315,306,909,451,382,430,32835,0,35700
1,1,14,884,776,494,420,713,238,890,404,580,34783,0,35708
1,2,14,1011,529,515,240,643,462,549,387,873,27928,1,35695
0,1,14,432,240,579,471,829,949,121,518,718,18089,1,35686
2,2,14,1031,702,1169,641,706,600,562,549,391,34223,0,35658
0,0,15,231,132,690,578,467,399,111,350,920,19064,0,35650
2,2,15,1114,490,1321,285,656,516,1255,688,761,30795,0,35649
2,2,14,1223,580,590,78,258,669,318,129,193,31557,0,35664
0,0,14,242,58,130,778,535,633,604,187,361,15926,0,35668
1,1,15,538,801,241,92,979,147,178,359,104,33162,0,35683
0,1,15,489,180,219,982,838,436,828,374,426,24227,0,35665
2,2,14,1220,422,440,342,379,731,497,469,474,29663,1,35655
1,1,14,769,282,549,293,41,237,381,481,482,31241,0,35643
2,2,14,1182,129,529,816,84,714,303,450,223,30787,1,35651
2,2,14,1048,657,101,262,85,800,319,334,234,35124,0,35654
1,1,15,864,647,572,767,187,94,440,951,798,30636,0,35633
0,0,14,268,227,825,71,650,767,1007,357,20,34767,0,35627
0,0,14,58,1050,136,420,295,511,314,384,295,21517,0,35664
0,2,14,823,577,662,560,764,856,164,439,274,22864,1,35680
0,0,14,305,209,585,250,332,763,530,375,356,30989,0,35674
1,1,14,644,461,1061,53,233,234,373,951,500,32061,0,35666
0,0,14,340,236,334,495,959,609,181,144,390,20840,0,35661
1,1,14,485,387,594,194,882,535,188,394,624,32518,0,35676
1,2,14,947,873,349,549,737,599,451,411,131,29155,1,35684
0,1,14,612,502,513,575,437,388,605,1040,432,19626,1,35683
1,1,14,715,656,781,75,347,514,705,369,467,34274,0,35681
0,0,14,224,545,593,454,299,243,535,155,147,24396,0,35691
2,2,14,961,641,586,233,534,549,348,675,962,31402,0,35655
1,1,14,688,161,239,423,706,227,198,544,511,27330,1,35664
0,0,14,257,360,544,715,344,248,143,477,120,34363,0,35638
0,0,14,146,811,160,552,479,528,612,426,228,26100,0,35638
1,1,14,772,1400,421,90,226,625,739,195,473,25755,1,35630
1,1,14,780,412,522,350,566,743,400,850,181,32606,0,35618
1,1,14,692,161,106,309,176,925,494,750,511,34179,0,35628
2,2,14,1188,191,345,368,516,161,617,361,396,27151,1,35655
2,2,14,949,138,330,239,247,461,545,543,1133,33541,0,35646
2,2,14,947,228,172,12,491,635,335,562,288,33882,0,35632
1,2,15,1182,414,611,263,687,303,311,414,799,26150,1,35640
0,0,14,342,108,656,178,929,502,276,297,280,30110,0,35645
1,1,14,608,419,791,329,255,510,144,387,624,30135,0,35677
1,1,14,666,764,321,336,248,133,539,898,842,26287,1,35673
2,2,15,1309,453,771,665,230,109,411,215,525,29052,1,35665
0,1,15,497,618,630,395,52,71,651,345,637,27743,0,35670
2,2,14,1236,1033,282,321,199,648,205,903,594,31310,0,35638
1,2,14,885,1043,157,238,698,536,808,120,555,32244,0,35635
2,2,14,1058,639,239,388,214,454,1139,306,739,28805,1,35653
1,2,15,873,215,495,311,347,374,249,259,585,33003,0,35678
2,2,14,1201,166,584,202,777,537,363,468,652,30443,1,35665
2,3,14,1385,657,512,261,458,453,591,268,832,29562,1,35676
0,0,14,309,478,110,588,394,282,759,901,380,24124,0,35661
0,0,14,292,103,492,172,266,976,258,305,805,31369,0,35653
2,2,15,914,973,439,430,489,359,513,306,214,33802,0,35661
0,0,15,177,380,518,353,344,445,436,225,1208,27647,0,35686
1,1,14,527,477,177,189,457,626,865,552,402,31292,0,35663
0,1,14,596,298,195,385,1850,1026,253,377,475,15423,1,35650
1,1,14,787,862,192,399,66,599,695,228,539,34010,0,35636
0,1,14,720,406,716,249,271,569,403,382,431,22638,1,35664
0,0,15,283,950,338,989,707,918,720,653,675,33910,0,35711
2,2,14,989,446,338,445,308,697,356,648,167,30705,0,35675
0,0,14,277,872,548,606,1123,55,366,755,282,21843,0,35640
1,2,14,882,643,1082,782,508,369,444,517,189,31752,0,35641
1,1,14,650,542,304,184,385,271,709,132,304,31513,0,35664
2,2,14,1203,819,1076,958,626,557,503,709,571,32338,0,35692
0,1,14,582,420,176,674,432,916,135,273,228,18988,1,35690
1,1,14,540,329,575,876,395,807,517,540,1071,35005,0,35683
2,2,14,983,367,547,131,371,485,401,455,579,33972,0,35669
1,1,14,755,542,804,960,671,165,273,469,379,33283,0,35673
2,2,14,1076,235,702,531,649,488,775,197,121,33442,0,35680
1,2,14,954,104,109,1066,639,412,576,141,353,24193,1,35661
1,1,14,819,784,405,437,265,372,379,185,421,29292,0,35631
0,1,14,584,494,527,632,320,987,1045,409,762,19515,1,35628
2,2,14,1080,451,27,459,427,76,956,688,361,31322,0,35648
2,3,15,1388,359,709,359,657,897,155,520,186,29855,1,35653
1,1,14,527,368,250,736,428,1116,734,522,397,29307,0,35644
2,2,14,1148,364,51,34,290,414,622,454,362,28851,1,35634
1,1,14,715,613,458,335,505,776,430,575,365,34591,0,35618
1,1,14,666,59,830,668,664,115,251,1174,459,32152,0,35609
3,3,14,1436,200,658,254,747,164,400,381,997,32905,0,35611
1,1,14,711,474,523,49,262,580,332,127,93,29358,0,35635
1,1,14,636,318,138,522,544,343,267,147,88,28787,0,35630
1,1,14,519,382,649,213,815,441,488,328,129,30378,0,35589
1,1,14,522,533,319,70,475,593,372,224,269,31905,0,35583
2,2,14,903,904,504,142,518,130,345,536,707,33416,0,35600
0,0,14,353,425,748,305,718,332,408,415,525,20533,0,35609
2,2,14,1236,368,554,574,502,316,579,126,351,32406,0,35590
0,0,14,426,512,207,211,869,234,501,440,432,35145,0,35556
0,1,14,668,439,705,435,344,462,746,523,174,25745,1,35542
0,0,14,407,423,547,664,460,792,150,477,106,21096,0,35550
3,3,14,1523,558,308,575,581,308,372,981,430,33034,0,35552
0,1,14,735,541,752,484,346,624,283,1126,418,20878,1,35559
1,1,14,557,516,360,647,612,629,133,282,42,34868,0,35564
1,1,15,787,997,18,483,735,163,375,258,440,27651,1,35581
2,2,14,1050,109,651,474,700,366,615,471,251,31679,0,35632
2,2,14,1282,730,300,496,250,333,388,217,67,26924,1,35638
1,1,14,691,500,601,287,604,395,834,212,719,35129,0,35600
2,2,14,906,176,363,541,284,370,570,209,624,34255,0,35578
1,1,15,915,129,608,404,291,818,584,138,411,28792,1,35608
2,2,14,1136,423,369,574,651,447,148,622,1000,33193,0,35646
1,2,14,1019,568,328,457,121,519,876,327,236,24800,1,35654
0,0,14,303,649,662,116,254,402,483,507,413,29266,0,35636
0,1,15,482,610,100,83,633,564,307,262,613,30755,0,35621
1,1,14,778,577,539,278,584,612,288,852,212,31078,0,35629
0,1,14,508,150,405,591,397,205,371,437,210,28468,0,35653
0,0,14,357,516,788,449,305,174,514,74,345,16702,0,35652
1,1,14,660,575,409,664,819,351,752,818,482,30749,0,35652
2,2,14,1206,538,333,197,645,576,471,827,214,29916,1,35638
2,2,14,1137,622,884,323,163,420,459,260,401,34616,0,35635
1,1,14,781,366,1690,1179,565,583,547,1197,235,34428,0,35667
1,1,14,659,697,142,99,57,479,395,443,515,34749,0,35669
1,1,14,775,535,570,399,737,452,368,652,24,30429,0,35664
1,1,14,804,305,766,214,529,334,52,394,177,30648,0,35673
1,1,14,700,570,498,637,844,472,917,547,586,33569,0,35690
1,1,14,606,564,743,506,464,463,570,355,691,33988,0,35665
0,1,14,475,177,287,484,254,542,644,606,279,24479,0,35668
1,1,14,547,289,545,582,233,439,461,310,573,28177,0,35679
0,1,14,655,477,247,508,450,712,587,356,752,15881,1,35673
1,1,14,771,609,247,577,1021,97,298,65,56,28819,0,35666
1,1,14,699,875,477,653,297,136,183,278,549,28074,0,35659
0,1,14,741,645,848,562,385,334,759,662,642,21548,1,35675
0,0,14,150,389,159,140,618,740,193,543,284,32111,0,35657
1,1,14,598,637,310,466,309,533,69,789,260,31888,0,35638
1,1,15,628,670,82,502,210,1011,640,303,134,34184,0,35646
1,1,14,762,687,339,492,539,276,321,343,486,34940,0,35649
1,2,14,1036,321,945,471,89,1249,683,702,273,23134,2,35662
2,2,14,1026,933,409,188,151,255,662,479,707,29736,1,35669
2,2,14,1157,368,588,227,742,821,245,712,151,32564,0,35688
0,0,14,328,612,219,348,710,271,407,353,221,30787,0,35700
1,1,15,548,544,592,472,502,222,992,527,668,34800,0,35679
1,2,14,983,317,58,281,570,350,33,582,396,30400,0,35684
3,3,14,1446,526,495,232,583,497,470,684,177,33668,0,35696
2,2,15,873,154,549,218,131,700,694,741,232,32572,0,35702
0,0,15,267,256,413,365,468,330,741,97,372,17322,0,35695
2,2,15,1283,228,465,316,620,157,245,537,351,28975,1,35697
0,0,14,262,364,500,382,405,287,567,448,949,5970,0,35682
1,1,14,748,199,400,292,632,313,291,285,738,30273,0,35690
3,3,14,1408,378,40,735,348,1002,603,464,858,34043,0,35709
0,0,14,245,363,249,355,466,1207,152,44,591,7473,0,35700
2,2,14,1234,337,240,125,256,570,448,302,730,33798,0,35686
0,0,14,453,202,594,395,431,868,804,416,447,30296,0,35687
2,2,14,1251,441,311,359,795,324,1094,724,332,28021,1,35690
2,2,14,1047,782,360,240,926,458,245,237,169,30453,1,35680
1,1,14,636,824,650,257,576,405,296,516,204,27688,0,35691
2,2,14,1017,459,628,283,124,229,431,1237,319,34070,0,35680
1,1,15,580,362,855,481,536,239,392,118,878,34591,0,35670
1,1,14,680,354,392,507,556,701,838,217,274,33199,0,35670
1,1,14,773,688,575,759,537,456,560,587,535,33355,0,35684
2,2,14,1012,371,303,459,658,555,240,417,278,33295,0,35663
1,1,14,881,725,425,721,260,157,887,614,1043,28083,1,35659
1,1,14,705,192,186,532,404,89,392,432,714,33508,0,35664
1,2,14,1087,298,607,193,210,426,196,175,690,27339,1,35672
1,2,15,1012,517,599,673,1149,796,409,83,494,30818,0,35671
1,2,15,1050,572,182,520,302,274,323,885,367,25229,1,35661
2,2,14,956,570,591,672,682,711,27,374,310,32417,0,35639
1,1,14,622,210,371,70,267,494,951,430,343,33700,0,35639
1,2,14,872,379,324,205,282,438,196,373,317,32598,0,35643
0,0,14,425,293,299,383,452,483,437,354,603,25474,0,35645
1,1,14,697,941,248,363,204,546,560,961,682,26166,1,35634
0,0,15,203,394,649,309,397,379,314,196,184,31889,0,35622
1,1,14,807,556,1108,657,266,227,237,745,604,30313,0,35618
0,0,15,476,404,844,547,496,1072,265,337,569,3907,0,35617
2,2,15,953,273,840,862,313,485,621,627,440,33470,0,35648
1,1,14,880,560,1098,355,266,497,649,630,541,27735,1,35653
2,2,14,1072,695,103,583,809,510,425,466,763,31234,0,35651
0,1,15,473,479,205,397,688,375,389,57,780,9281,0,35646
0,1,14,792,395,173,157,439,506,171,459,284,21410,1,35625
1,2,14,917,800,227,354,360,65,260,448,352,29387,1,35629
2,2,14,1179,687,544,867,130,706,464,455,662,31311,0,35637
0,0,14,329,231,325,954,706,345,472,189,539,29342,0,35637
1,2,14,1025,918,751,757,413,579,522,83,350,28765,1,35653
2,2,15,1076,556,554,566,407,739,213,651,587,34010,0,35637
1,1,15,514,486,258,792,345,654,570,533,374,34849,0,35634
2,2,14,1011,1046,145,673,1010,249,393,189,125,33068,0,35625
2,2,14,1271,145,305,630,715,534,148,152,403,30800,1,35650
0,0,14,192,597,694,86,340,423,482,809,176,31019,0,35687
2,2,15,1046,431,632,432,912,373,656,380,473,33485,0,35685
0,0,14,375,392,417,367,529,364,534,681,470,2842,0,35643
1,1,14,677,324,818,674,619,759,521,561,377,31164,0,35620
1,2,14,929,517,458,244,980,1287,941,499,1047,26870,1,35644
1,2,15,1290,241,368,666,91,514,544,750,424,25296,2,35670
1,2,14,858,708,556,491,267,552,270,280,583,29694,0,35664
0,1,14,507,162,438,246,148,674,347,705,281,28090,0,35621
1,1,14,649,667,291,698,173,640,375,196,362,34971,0,35622
0,0,14,141,210,326,380,530,223,336,1098,437,16735,0,35610
1,2,14,956,450,318,340,243,652,452,506,330,30924,0,35613
1,1,15,579,161,294,284,431,658,1007,307,606,34938,0,35610
1,1,15,636,281,137,326,743,302,257,521,525,30525,0,35618
1,2,14,1072,330,943,927,620,506,862,216,143,26649,1,35611
2,2,15,880,793,34,367,906,140,356,502,296,32415,0,35611
1,1,14,786,591,1207,392,452,646,492,308,523,32683,0,35621
0,0,15,347,377,510,454,572,235,348,414,688,34504,0,35629
2,2,14,1028,638,761,629,804,345,867,430,233,32927,0,35609
2,2,15,976,42,256,223,488,660,363,507,329,32346,0,35615
2,3,14,1332,316,256,836,875,460,707,434,774,33135,0,35615
1,1,14,711,355,672,582,897,364,313,124,373,27874,0,35612
0,1,14,559,74,553,786,1218,333,286,405,349,26586,0,35601
2,2,14,1007,498,189,439,343,263,112,149,303,33282,0,35601
0,0,14,432,417,447,249,156,146,733,413,603,18408,0,35615
1,1,14,457,648,274,144,790,632,1011,372,416,35125,0,35594
0,0,14,319,502,339,467,386,454,356,310,454,29016,0,35607
1,1,14,804,221,491,566,481,603,798,692,697,34369,0,35600
2,2,15,1161,736,314,76,363,382,678,274,375,30911,0,35572
1,1,14,832,47,458,201,61,14,648,368,540,32905,0,35550
1,2,14,911,600,443,625,575,199,115,290,599,29031,1,35564
2,2,14,1022,357,645,699,566,378,230,322,74,31026,0,35574
0,1,14,519,429,640,591,481,606,624,595,577,28697,0,35558
1,1,14,630,571,193,530,574,29,319,458,267,29839,0,35533
2,2,15,939,744,667,753,466,734,525,303,397,32966,0,35511
0,0,15,231,380,698,220,489,534,330,613,234,19321,0,35533
1,1,14,834,483,56,1306,130,207,162,471,237,31460,0,35545
1,1,14,562,623,439,805,269,210,469,183,487,33633,0,35526
2,2,14,1152,218,488,663,85,404,355,446,314,29170,1,35501
2,2,14,1016,341,511,754,504,832,512,417,503,33517,0,35497
0,1,15,447,319,544,162,96,640,367,865,592,16217,1,35512
1,1,14,464,431,377,447,256,210,488,940,355,33891,0,35537
1,1,15,473,321,566,96,500,311,878,631,922,34953,0,35528
2,3,15,1366,174,235,102,505,226,192,234,438,32348,0,35512
1,1,14,834,351,242,767,386,98,428,457,225,28213,1,35506
1,1,14,920,604,708,377,637,467,139,826,446,25944,1,35518
1,1,14,820,945,239,603,793,368,394,307,195,34885,0,35526
1,2,14,1253,578,259,120,285,757,627,432,683,24369,2,35506
0,1,14,522,747,379,621,247,520,680,191,546,23225,1,35472
1,1,15,860,702,777,766,560,601,227,219,490,30932,0,35480
1,1,14,734,139,225,450,576,336,65,248,642,26478,1,35519
0,0,14,184,287,473,515,458,351,346,621,135,25381,0,35515
2,2,14,1091,213,603,658,218,836,325,447,780,32954,0,35503
0,0,14,401,217,211,220,241,489,767,496,496,31098,0,35480
