activePower,apparentPower,current,harmonic1,harmonic2,harmonic3,harmonic4,harmonic5,harmonic6,harmonic7,harmonic8,harmonic9,phase,reactivePower,voltage
14773,14774,4142,7594,1565,60541,2419,28226,173,38027,450,48060,67,88,34832
14768,14768,4141,6707,1742,60055,2299,28385,772,38404,559,48872,67,89,34823
14761,14762,4140,5030,2505,61489,2792,28003,703,38562,1293,48080,67,89,34817
14757,14758,4139,4026,2339,61252,2255,27328,709,38210,665,48937,67,89,34813
14769,14769,4141,6669,2387,60743,2421,28054,739,38642,1124,48905,68,89,34825
14780,14781,4143,9421,2240,61958,2389,28410,924,38869,473,50203,68,90,34838
14779,14779,4142,8702,2781,61559,2273,25944,1963,38735,227,50150,68,91,34838
14772,14772,4141,7311,2398,59478,3135,27748,610,36679,2298,48026,66,87,34830
14774,14774,4142,7293,1947,63016,2119,27152,2025,38708,218,50954,68,91,34834
14771,14771,4141,6973,2273,60708,3215,28653,344,37390,1558,47660,66,88,34829
14763,14763,4140,5170,1965,62485,2108,26953,1190,38647,1194,49776,69,91,34819
14774,14775,4142,7689,2881,60936,2719,27401,1070,37557,632,48164,67,88,34834
14780,14781,4143,9125,2624,61691,2927,28351,724,38528,900,49069,66,87,34840
14768,14768,4141,6354,1632,61561,2201,27090,313,37996,635,48978,67,89,34824
14754,14755,4139,3339,2609,62667,2433,26025,2151,39984,1675,50963,69,92,34808
14745,14745,4138,1243,1946,60852,2449,27467,1264,37196,972,48694,65,86,34799
14761,14762,4140,5074,2193,60990,1590,25540,1110,38842,160,49257,69,91,34816
14759,14760,4140,4517,2559,59851,3253,28336,1297,36944,1537,46949,65,86,34815
14765,14765,4141,5855,3119,62312,2459,25922,1738,39779,1383,49654,69,91,34821
14762,14762,4140,5118,2360,60727,2685,26960,1040,37212,867,48026,67,88,34818
14744,14744,4137,745,2494,60414,3034,26826,782,37564,1164,48326,66,88,34797
14759,14759,4140,4274,2287,62597,1834,26442,2452,39311,879,50214,68,90,34813
14772,14772,4141,7212,2176,60369,2375,29033,967,38030,548,49220,67,89,34829
14750,14750,4138,2378,2199,61024,2032,28952,191,37693,1003,48522,67,89,34803
14745,14746,4138,1033,2625,61562,2826,28113,1029,38093,98,48140,66,87,34800
14755,14756,4139,3525,2381,61841,1913,28185,1861,40045,1451,50109,69,91,34809
14777,14778,4142,8271,2194,61041,2277,29844,836,38810,1454,48390,67,89,34837
14770,14770,4141,6765,2454,60982,2767,28508,537,39206,730,49572,67,88,34827
14751,14751,4139,2749,2017,61522,2809,27116,1263,38063,592,48755,68,89,34804
14742,14742,4137,684,1296,59998,2494,28118,723,37545,1438,47931,66,87,34794
14743,14743,4137,528,2340,61966,2242,26900,1922,37751,779,49466,68,90,34796
14742,14742,4137,838,2063,59581,2646,29004,551,35503,911,48181,65,86,34792
14744,14744,4138,931,1761,61714,2490,27492,1585,37787,1342,49297,68,90,34795
14738,14738,4137,65069,2001,61472,2144,27576,151,37801,604,48165,67,88,34790
14725,14725,4135,62033,1449,60439,2567,27493,793,37633,607,49014,67,88,34775
14735,14735,4137,64950,1993,58542,2398,26258,341,37107,788,48182,68,89,34784
14742,14742,4137,436,2556,60783,2637,28039,460,35232,1361,48083,66,86,34795
14756,14756,4139,3533,2533,61900,2430,27892,746,36549,770,48511,66,88,34811
14742,14743,4137,287,2330,61996,1698,26598,892,38187,628,48275,67,88,34796
14727,14727,4135,62521,2461,63560,2258,25014,2351,39197,1160,49508,69,91,34777
14731,14732,4136,63883,2058,60736,3278,26946,438,37340,1427,46683,65,86,34781
14746,14746,4138,1361,1562,61928,2470,26690,2082,38560,707,47927,69,91,34798
14752,14752,4139,2577,2284,60811,2683,27779,1305,37713,1309,47640,66,87,34807
14747,14748,4138,1756,1584,61187,2647,27939,409,38080,1061,47730,68,89,34800
14749,14750,4139,2611,1273,60944,2387,26188,504,38987,568,47939,66,87,34801
14739,14739,4137,259,2868,61555,2008,24898,780,38518,378,48564,66,87,34789
14732,14732,4136,64262,1981,62415,2193,23878,2763,40522,1529,50513,69,91,34779
14745,14745,4138,1696,2172,61790,2478,27240,532,38319,645,48331,67,89,34796
14748,14749,4138,2382,1816,60831,3062,27841,553,38340,944,47427,65,86,34800
14753,14753,4139,3345,2010,62402,2140,25669,1771,37944,879,50685,68,90,34804
14759,14759,4140,5278,2841,61595,2832,27614,454,38158,409,48375,66,87,34810
14755,14755,4139,3695,2414,62138,2643,27116,746,35986,1581,47860,65,86,34808
14761,14761,4140,5211,2220,63531,2076,26156,2398,38684,799,50833,69,92,34814
14762,14763,4140,5397,2182,61920,2141,25771,447,37642,1683,49656,66,87,34817
14747,14747,4138,1798,1638,61851,2526,25235,830,37151,98,48810,66,87,34799
14715,14715,4134,60018,2176,62420,1978,25313,2168,37560,1356,49575,68,90,34761
14739,14740,4137,493,1785,61164,1722,26435,836,38688,470,49972,66,87,34788
14741,14741,4137,699,1096,61697,2199,26013,764,37606,937,48821,67,88,34791
14756,14756,4140,4332,2684,61619,2191,26417,1226,37590,304,49710,68,90,34807
14765,14765,4141,5878,1546,61887,2328,25978,375,37975,461,49345,67,88,34821
14762,14762,4140,5349,2801,60943,3396,27606,1401,35634,1971,47568,65,86,34817
14758,14758,4140,4142,1856,62001,2398,25421,1088,36999,215,49494,68,90,34814
14753,14753,4139,3071,2411,62437,2399,26138,1047,37287,181,49020,68,89,34806
14748,14749,4138,1933,2021,63981,2746,23870,2276,39195,1680,50686,69,91,34801
14759,14759,4140,4871,3735,61873,3222,27221,490,36872,1800,48483,66,87,34812
14784,14784,4143,10187,1375,61429,3021,25891,452,37781,646,47917,65,86,34842
14780,14780,4143,9022,1684,61406,2615,25728,392,36975,1229,47938,66,88,34839
14776,14776,4142,8317,1723,62206,2901,26165,1062,37808,713,47529,69,91,34834
14768,14768,4141,6428,1918,64335,4140,23480,2203,40364,1707,49562,67,89,34823
14785,14785,4143,10472,2499,62289,2524,26966,205,37591,154,46917,67,89,34844
14807,14808,4147,15422,2602,62472,2276,25962,202,37596,1100,47643,67,89,34870
14804,14804,4146,14701,2008,62441,1756,26400,876,37722,107,47874,66,88,34866
14794,14794,4145,12297,1630,62531,2322,23839,1530,36090,809,48082,68,90,34854
14781,14781,4143,9303,1130,62185,2863,24030,504,36832,282,48049,66,88,34839
14805,14805,4146,15069,1889,62964,2369,24436,309,37872,178,48578,67,89,34866
14822,14822,4149,19399,2831,61633,3264,27628,882,36362,1757,47487,66,87,34884
14810,14811,4147,16223,1911,63363,2664,24012,622,38899,1443,49546,67,89,34873
14796,14797,4145,13067,1726,63336,2634,23251,1773,37734,779,49466,68,89,34856
14796,14797,4145,13067,2169,63203,2215,25447,488,36576,1016,48352,66,88,34857
14801,14801,4146,14192,1311,62118,2438,25291,557,36550,372,48460,66,88,34862
14807,14807,4147,15327,2368,62923,2190,25678,553,37796,614,48736,68,90,34870
14805,14806,4146,14835,2280,63783,2999,25757,1374,38569,916,48744,69,92,34868
14799,14799,4145,13532,2119,62246,3173,26624,935,37027,891,48358,66,87,34861
14798,14798,4145,13337,1474,63722,2665,23737,2041,38792,578,51342,68,90,34858
14790,14791,4144,11890,1824,61988,2753,26142,509,36984,691,48635,65,87,34849
14788,14789,4144,11679,1705,61301,3315,26170,580,36020,610,48966,65,86,34846
14791,14792,4144,11591,2311,63406,2021,25606,1580,37516,471,50682,68,90,34852
14808,14809,4147,15552,2170,63655,1837,25073,1613,37097,1155,50828,68,91,34872
14821,14821,4149,18820,2292,62998,2762,26654,548,35787,1557,48637,65,86,34885
14821,14821,4149,18706,2509,64116,2493,25793,568,36153,857,49720,67,89,34884
14817,14817,4148,17822,2305,64626,1641,26013,847,36494,808,49806,67,89,34881
14800,14800,4146,13824,2902,64781,1724,24364,2124,38531,1469,49945,68,90,34860
14798,14798,4145,13091,2395,63728,2609,26511,843,36352,1472,47867,66,87,34860
14802,14803,4146,14015,1350,65189,2229,25701,1236,38732,657,50142,66,88,34866
14794,14795,4145,12157,1696,64746,2323,25315,1007,37160,168,49422,67,89,34857
14804,14805,4146,14626,2540,126,1959,26166,1480,37590,353,49461,66,88,34867
14798,14799,4145,13324,2367,63260,2902,26876,565,35624,1213,47115,66,87,34861
14789,14789,4144,11260,1733,63517,2386,25870,1033,36842,758,48654,67,89,34849
14788,14788,4144,10802,2229,63830,2261,25352,964,36094,355,49514,67,89,34848
14795,14795,4145,12835,1873,63492,2215,26068,598,36945,584,48269,68,90,34855
14797,14797,4145,12989,1607,64990,2015,25783,848,36896,168,48823,66,87,34857
14792,14792,4145,12341,2351,65486,3229,24342,2992,37912,1745,50513,68,90,34848
14800,14800,4145,13712,2710,63239,2110,26636,275,35754,1023,48338,66,87,34862
14809,14809,4147,15997,3114,63326,2374,26434,905,36139,869,48928,67,88,34870
14797,14798,4145,13125,1968,63986,2313,26248,921,36732,518,49042,67,89,34859
14798,14798,4145,13147,2464,64000,2334,26996,515,36656,1295,47239,68,90,34860
14801,14801,4145,13394,2842,65189,2415,24640,1736,38066,1720,49371,69,91,34864
14792,14792,4145,12209,2540,63688,2280,26774,229,36274,1262,47516,65,86,34850
14784,14784,4143,9872,2366,63525,2440,25990,1056,35967,1135,48379,66,88,34845
14800,14800,4145,13678,3060,64700,2822,25932,1057,36297,1708,48595,65,87,34862
14801,14801,4146,13841,1953,210,2213,25920,1192,37491,222,48269,67,89,34863
14781,14781,4143,9255,1743,64272,2713,26541,1052,37464,731,49810,67,88,34840
14782,14782,4143,9763,2811,62721,2443,27073,614,35773,1092,48117,66,88,34840
14791,14791,4144,11793,1622,64510,1708,24886,1616,36985,1318,49398,69,92,34850
14799,14799,4145,13678,2531,63451,1967,26892,796,36072,906,45671,66,88,34860
14800,14800,4146,14082,2195,63616,2372,25621,1015,36518,301,46414,67,89,34861
14780,14780,4143,9214,2518,63863,2854,25016,688,37704,898,45988,67,88,34838
14773,14773,4142,7719,1829,63377,2048,24761,421,36904,1164,45990,65,86,34830
14759,14759,4140,4235,2711,63784,2178,23446,1777,38116,156,47022,67,89,34814
14763,14763,4140,5418,2141,64653,2633,24336,1352,38244,500,45936,68,90,34818
14772,14772,4141,7060,1899,64269,2231,23941,901,37223,280,46030,68,90,34830
14763,14763,4140,4975,2108,64132,2222,24270,906,38502,789,45411,66,88,34820
14771,14771,4141,6997,1959,63935,2183,25620,1175,38942,578,46198,66,87,34829
14786,14786,4144,10870,2855,64416,1582,26379,996,38914,885,46436,67,89,34843
14781,14782,4143,9521,2279,64160,2012,24036,1629,39422,234,46159,69,91,34839
14767,14767,4141,6162,2861,62609,3155,27503,734,36813,1915,44288,64,85,34824
14764,14765,4140,5444,2479,63027,2835,24868,1405,38302,156,45932,67,89,34822
14756,14756,4139,3359,2893,64879,3217,24310,1927,39972,1440,46681,70,92,34812
14760,14761,4140,4586,1830,63552,2248,26024,569,37551,1192,44603,66,88,34816
14762,14762,4140,5141,1848,62882,2315,25035,1165,37427,1269,44826,66,87,34816
14760,14760,4140,4615,1792,62912,2859,25844,1500,36174,536,45135,66,87,34815
14768,14769,4141,6276,2349,64881,2628,24186,1511,38018,1074,46734,68,90,34826
14802,14802,4146,14075,2119,63705,2965,27153,512,36600,1514,45686,67,89,34865
14785,14786,4143,10469,1871,63087,1929,26081,606,36027,143,44379,66,88,34845
14763,14763,4140,5167,1954,62931,2867,25176,394,35246,382,44666,66,87,34819
14745,14745,4138,1406,1842,63849,2636,23920,1569,36133,271,45980,67,88,34797
14746,14746,4138,1454,2057,63375,2109,24422,412,36161,449,45534,66,86,34798
14755,14755,4139,3430,1988,64866,3109,23260,2003,37500,1655,46725,69,91,34808
14755,14756,4139,3864,2214,63192,3663,26319,1345,35540,970,44652,65,86,34809
14747,14747,4138,1828,1549,62236,2460,25611,896,35618,1078,44826,66,87,34800
14753,14754,4139,3436,1661,64413,2689,24553,1570,37597,775,46430,68,90,34806
14766,14766,4141,5992,1938,63925,2111,24324,1969,37805,1292,46619,67,89,34822
14754,14754,4139,3321,1563,60739,3023,24662,939,35715,1925,43286,65,86,34808
14760,14760,4140,5120,1635,63623,2179,23317,2128,36140,976,45335,68,90,34813
14752,14753,4139,3549,2374,61940,3244,25069,1162,34068,1578,43878,66,87,34804
14759,14759,4140,4568,1275,63584,2372,23580,612,36549,795,46205,67,89,34813
14771,14772,4142,7496,2447,535,2444,22112,2681,37760,2504,47693,68,90,34826
14780,14780,4143,9521,3188,62140,3375,26920,1869,34856,2177,43139,64,85,34837
14784,14784,4143,10172,2010,64232,2099,23743,1256,37707,1255,46389,66,87,34841
14772,14773,4142,7377,1987,64317,2503,23484,2267,37916,1001,45473,68,90,34830
14769,14769,4141,6724,3080,63245,3047,25457,925,34210,2194,44483,65,86,34825
14769,14770,4141,7130,1624,64073,2082,24773,1184,36395,570,45952,68,89,34824
14778,14778,4143,9101,1760,63726,2407,26399,693,35915,399,45548,67,89,34834
14773,14774,4142,7926,1686,63736,1783,25178,882,36142,842,45202,66,88,34829
14764,14765,4141,5808,1991,63351,2471,25043,317,35942,1020,44616,66,87,34819
14782,14782,4143,10241,2567,63597,1996,25886,970,36484,164,45246,66,87,34837
14772,14772,4141,7037,2596,20,2634,23519,2283,38916,2030,47055,69,92,34829
14782,14782,4143,9876,2135,62534,2806,27879,1550,35182,1951,43115,65,87,34840
14777,14777,4142,8575,2016,64073,2124,24233,1817,36928,1216,46145,68,90,34834
14765,14765,4141,6139,2093,64311,2331,23908,1205,37188,684,45029,67,89,34819
14765,14765,4141,6154,2078,63974,2612,26578,888,36951,511,44824,67,89,34820
14779,14780,4143,9267,1440,63330,2519,25698,196,35802,1118,44742,66,88,34837
14786,14787,4144,10642,2065,64390,2158,26165,1034,36156,887,44727,66,87,34846
14786,14786,4144,10626,2117,65305,2271,26710,497,36753,750,45223,67,88,34845
14773,14773,4142,7932,3544,63323,3665,26972,908,35620,1633,44484,66,88,34830
14785,14785,4144,10560,1572,64931,2102,24756,1800,37574,1408,46377,68,91,34842
14767,14768,4141,6514,1728,62720,3090,25703,750,36316,1496,45042,67,88,34823
14759,14759,4140,4730,2512,63521,2131,25608,517,36024,828,44365,66,87,34813
14762,14763,4140,5541,2384,65477,2751,24216,2543,38341,2143,47284,69,91,34816
14764,14764,4141,5775,2215,63938,1902,24269,321,35631,685,44487,67,89,34818
14762,14762,4140,5222,2811,63415,4195,26671,1542,34610,1471,44289,65,86,34817
14755,14755,4139,3688,2097,64989,2663,24535,1291,36593,425,46028,67,89,34809
14765,14765,4141,5856,2816,64207,2111,24371,806,36768,680,46208,66,88,34820
14770,14771,4141,6724,2377,64245,2267,24411,1550,36687,566,45845,69,91,34828
14771,14771,4142,7507,2502,64353,2637,25674,462,34937,1532,45241,66,87,34826
14761,14761,4140,4790,1891,65133,2798,24431,2214,36712,1222,46674,68,90,34817
14764,14764,4141,5686,1910,63653,2062,25678,1843,36689,647,45827,68,89,34819
14773,14774,4142,8367,3188,62942,3394,27152,1167,34686,1839,45783,65,86,34828
14771,14772,4142,7639,2538,65097,2414,24276,2369,36095,1403,46402,68,90,34826
14761,14761,4140,4927,1781,62865,2775,26434,816,35073,1533,44402,66,87,34816
14766,14766,4141,6360,2038,404,2332,23968,2423,36706,646,47045,69,91,34820
14766,14766,4141,6131,2365,64299,3576,27117,976,34305,1459,45397,65,87,34823
14761,14762,4140,4988,2059,64955,2195,23903,2086,36811,325,48081,68,90,34816
14765,14765,4141,5785,2296,64137,3021,25448,648,34402,1346,46230,66,87,34820
14749,14749,4138,1865,2503,65155,2578,23300,2230,37338,893,48985,69,91,34802
14748,14748,4138,2203,2112,62498,2686,25397,546,36342,2167,46252,67,88,34800
14766,14766,4141,5998,1309,63973,1682,26670,1178,37849,421,46889,66,88,34822
14767,14767,4141,6492,3215,62356,3218,28736,1419,35010,2660,44975,65,86,34823
14753,14754,4139,3400,2716,64472,2437,26279,2077,37178,420,47195,67,88,34806
14725,14725,4135,62421,1826,63590,1608,25465,876,35634,713,45767,66,87,34773
14743,14743,4137,786,2227,63800,2891,26853,613,35038,511,45569,68,89,34794
14754,14755,4139,3802,2923,63345,2825,26849,775,35035,967,46328,66,87,34806
14754,14754,4139,3676,2753,63521,2037,26255,1163,36838,561,46415,66,87,34806
14750,14750,4139,2778,2717,62884,2522,25081,329,36051,443,46245,66,88,34801
14755,14756,4139,3753,2228,62707,1844,25978,1872,36468,142,46054,66,87,34809
14757,14757,4139,3724,2195,62645,2134,24409,1226,36695,812,46808,67,88,34812
14744,14744,4138,1261,3442,60889,3404,25714,1273,35953,1779,44192,65,86,34796
14719,14719,4134,60906,1714,63124,3027,24575,1492,38265,1053,46089,67,88,34766
14693,14693,4130,54778,2126,64310,2325,22842,2262,38573,1480,48170,68,89,34736
14710,14710,4133,58689,2967,61991,2772,27344,112,35965,1456,44426,65,86,34758
14725,14725,4135,62520,2438,63396,1822,25742,1843,36495,888,46457,68,90,34772
14741,14742,4137,481,3748,61496,3843,28482,1637,34074,2475,43384,64,84,34794
14732,14732,4136,63810,2195,63403,2188,25034,1211,37786,381,47330,66,88,34782
14720,14720,4134,61065,2310,63306,2610,25173,1648,36859,819,46327,67,89,34768
14702,14703,4132,57276,2047,63132,2189,24673,555,36621,1181,46340,66,87,34747
14699,14700,4131,56247,1850,63960,2521,23939,2279,38266,1095,47290,68,90,34745
14705,14705,4132,57995,2741,62072,2534,25917,1195,36337,1132,45339,66,87,34749
14703,14704,4132,57599,2845,62464,3102,25766,1007,35624,1669,45452,67,88,34748
14696,14696,4131,55875,2233,63190,2992,24232,1919,37559,798,46758,69,90,34739
14696,14696,4131,55624,2058,63253,2738,24664,1326,38805,339,46944,67,89,34740
14705,14705,4132,58277,2713,60848,3163,26019,1257,35443,1939,44714,65,86,34749
14711,14711,4133,59150,1540,63127,3021,24502,368,37173,527,46914,68,89,34757
14714,14715,4134,60180,1621,62802,2033,25851,1686,36311,543,45955,67,88,34760
14715,14715,4134,60494,2314,62679,2176,23926,661,36757,710,46115,66,87,34759
14702,14702,4132,57533,2331,62085,2917,24203,364,37113,825,45968,68,89,34745
14706,14707,4132,58346,2874,61395,3286,24325,689,35548,524,45650,66,87,34751
14707,14707,4132,58132,1982,63428,2573,22745,2776,38112,1334,47323,68,90,34753
14713,14714,4133,59471,2759,61789,3087,26610,974,36387,571,45565,66,87,34762
14718,14718,4134,60832,1311,61161,2349,26267,1227,35879,803,44919,67,89,34766
14717,14718,4134,60355,2979,63535,2430,23951,2784,37168,1486,47717,69,91,34766
14714,14714,4133,60021,2419,62029,3640,26546,201,35134,843,44974,66,87,34760
14715,14715,4133,59790,1627,63105,1799,25344,2122,36925,553,46363,67,88,34763
14718,14718,4134,61006,1836,62095,3475,26974,684,36291,1158,45647,65,86,34764
14712,14712,4133,59577,1788,63775,2987,25284,2437,38004,1160,47092,69,90,34757
14707,14708,4133,58612,2140,63086,3555,27717,1114,36201,997,44602,65,85,34752
14725,14725,4135,62464,2430,61790,2859,26664,587,36576,1115,44451,66,87,34774
14724,14724,4135,62165,2315,64534,3079,23869,2938,38654,1741,48025,69,91,34771
14730,14731,4136,64225,1937,62510,2628,24981,1171,36108,357,46297,67,89,34777
14728,14728,4136,63767,2231,62631,2795,24493,897,35638,269,46323,67,88,34774
14717,14717,4134,61326,2166,62189,1883,25482,701,35959,907,46763,67,89,34760
14723,14723,4135,62253,1932,62897,2249,25189,715,35992,1054,46337,67,88,34769
14715,14715,4134,60438,2196,63114,3326,25169,1339,36825,618,45064,66,87,34760
14721,14722,4135,61953,2245,63098,2471,25058,1005,37266,416,46082,67,88,34767
14709,14710,4133,59459,1330,62326,2186,26579,847,37821,1238,45264,67,89,34752
14712,14712,4133,60038,2822,62557,2448,26428,719,36781,759,45740,66,87,34755
14728,14728,4136,63108,2702,64262,3291,23960,2416,39370,2321,48017,69,92,34775
14726,14726,4135,62955,2705,63131,2435,26077,1331,38231,322,46126,67,88,34773
14701,14701,4132,57670,2671,61569,3397,27126,2039,36389,1676,43815,65,85,34742
14693,14694,4131,55731,2371,64383,2619,23946,2545,38999,1826,47259,69,90,34733
14695,14695,4131,56330,3144,62649,3432,26686,1477,36453,2055,44598,66,86,34735
14721,14721,4135,61877,1821,63453,2177,24660,1819,38979,907,47230,69,91,34766
14739,14740,4137,514,1633,63313,2184,26175,838,38601,434,46247,67,89,34788
14726,14727,4135,63253,3197,63050,3160,27425,1637,36622,1650,44314,64,85,34773
14711,14711,4133,59462,1212,63425,2507,25201,652,37539,739,46519,67,88,34755
14704,14704,4132,57657,2617,65193,3029,22749,1406,39368,1378,47580,68,89,34748
14714,14715,4134,60279,2137,63763,2434,26059,1262,36382,1555,44860,67,88,34760
14724,14724,4135,62283,1374,65468,2350,23494,1467,37667,994,47676,67,89,34771
14729,14729,4136,63462,2497,64339,3150,24476,899,36890,417,45530,66,87,34777
14721,14722,4134,61489,2630,64535,2094,25860,164,36055,1153,44618,65,86,34770
14712,14712,4133,59489,1569,65076,2645,23361,1563,37978,688,46461,68,90,34758
14722,14722,4135,61631,2290,64841,2129,24347,1109,36636,469,45864,68,90,34769
14735,14735,4136,64888,3615,63350,3118,27674,434,35569,1089,43867,65,86,34784
14726,14726,4135,62591,2385,65166,3034,25062,2317,37575,1004,47408,68,90,34774
14709,14710,4133,59179,2611,63444,2693,26652,759,35732,1729,44802,65,86,34754
14709,14710,4133,59172,1306,63453,1985,26762,727,38222,82,46204,67,89,34753
14719,14720,4134,61431,2520,63450,2647,27256,730,37617,791,46070,67,88,34766
14713,14714,4134,60087,2072,63478,2910,27614,528,38179,277,45358,66,86,34758
14703,14703,4132,57894,1902,63285,3073,27777,160,37089,587,44950,65,86,34745
14719,14720,4134,61417,2711,35,2146,25230,2124,39321,1814,46771,70,92,34765
14743,14743,4138,930,3102,63285,2680,27924,644,37970,603,45252,67,89,34795
14751,14751,4139,2667,2867,62831,3131,27752,1391,35655,1347,43811,64,85,34804
14734,14735,4136,64544,1974,64301,2618,25980,845,38196,908,45260,67,88,34784
14728,14728,4135,63139,2544,64818,2190,27428,358,36872,391,45452,66,87,34776
14736,14736,4137,65244,1978,33,2207,27341,389,37221,751,46041,67,88,34784
14746,14746,4138,1414,2402,65209,2703,26975,1214,38059,716,45762,67,89,34799
14747,14747,4138,2251,2224,532,2846,27561,1813,38492,1593,45638,68,89,34797
14729,14729,4136,63874,2535,64101,3289,28947,1360,37346,1357,45143,66,87,34775
14726,14726,4135,63000,1103,65148,2211,27977,903,38839,905,47029,67,88,34772
14736,14737,4137,225,2386,63682,3077,26761,1553,36115,1337,43772,64,85,34783
14742,14743,4138,954,2023,64758,1837,24550,2215,37468,1139,45865,68,89,34792
14731,14731,4136,63913,2456,64030,2428,26907,292,37701,2007,43825,66,87,34780
14729,14729,4136,63543,1977,64519,2611,24559,1838,39155,993,46293,67,88,34776
14731,14731,4136,63815,2798,64705,2386,25498,1504,38489,972,46145,67,88,34780
14756,14757,4140,4409,2335,63742,3275,27896,388,37132,866,43715,65,85,34808
14761,14761,4140,5260,2392,64279,2760,26867,628,36669,468,44273,66,87,34815
14751,14751,4139,3042,1776,64506,2799,27309,680,37599,630,45222,68,90,34803
14736,14736,4137,65227,1723,64955,2789,26853,449,37491,151,45710,67,88,34785
14745,14745,4138,1543,2462,63139,3183,26604,712,36344,237,44708,65,86,34797
14767,14768,4141,6068,3152,634,2107,25957,2359,38484,1977,47278,69,91,34824
14780,14780,4143,9637,3138,63174,3521,30279,1027,35948,1548,43028,66,87,34837
14757,14757,4140,4128,2386,65374,2502,27181,691,37606,1035,45487,67,88,34809
14738,14739,4137,65405,2566,63852,2537,28535,635,37143,548,44874,65,86,34789
14756,14756,4139,3903,1771,338,2163,26707,1790,38721,1217,46202,69,91,34809
14771,14771,4141,7113,2697,64230,1871,28803,493,35895,736,45231,66,87,34829
14769,14769,4141,6759,2009,64752,2887,27910,683,36550,603,45496,66,88,34825
14767,14767,4141,6304,1619,63418,2879,28515,1040,36736,1091,44547,66,87,34823
14761,14762,4140,5102,2243,65090,2006,26970,2468,37268,1422,46097,68,90,34815
14756,14756,4139,3404,2560,64565,2743,26902,1682,36261,960,46811,67,89,34811
14759,14759,4140,4534,1889,65378,2925,27849,517,36496,119,45667,67,89,34813
14770,14770,4141,7013,2416,64578,3682,29540,1534,35281,1732,44614,65,86,34827
14764,14765,4141,5959,2161,65061,2296,27660,1233,36802,494,46406,67,89,34818
14762,14762,4140,5500,1296,199,2753,26744,807,36908,1340,46268,67,88,34815
14766,14767,4141,6078,1847,63327,1870,26616,1472,35112,492,44696,66,87,34823
14775,14775,4142,8270,2203,64978,2111,26304,1130,35945,478,45585,66,87,34832
14764,14764,4140,5474,2955,63624,3354,27393,1222,35390,1110,44018,65,85,34821
14760,14760,4140,4680,1769,276,3202,25066,955,37147,836,46676,67,89,34815
14755,14755,4139,3509,2561,219,2675,22838,2348,38950,1420,47355,68,90,34809
14765,14766,4141,5806,1630,63991,2060,26468,871,36748,512,45111,66,87,34822
14767,14767,4141,6247,2596,64894,2778,26667,602,36018,716,44704,65,86,34823
14764,14765,4141,6109,1724,499,1761,26465,990,36107,509,45390,67,88,34818
14762,14762,4140,5381,2238,65268,2029,26524,587,36788,474,45432,66,87,34816
14759,14759,4140,4637,1561,64635,2571,26831,453,35860,1308,45385,66,88,34812
14773,14773,4142,7844,1327,1359,2368,25985,1630,38342,1410,46108,69,91,34828
14781,14781,4143,9932,1931,64627,2649,28007,764,37326,876,45020,66,87,34837
14767,14767,4141,6633,1593,64349,2640,26785,800,37319,339,45176,67,89,34821
14767,14767,4141,6612,2255,63007,2225,26547,538,36883,332,44946,65,86,34821
14768,14769,4141,6737,2182,62579,2642,27329,567,36633,1028,44500,67,89,34824
14777,14777,4142,8471,2445,63942,2294,26805,1326,37187,374,45707,66,88,34835
14780,14780,4143,9726,2895,63970,2541,26877,1363,37217,234,45709,67,88,34835
14769,14769,4141,7070,1993,63577,3151,26505,1581,37409,601,46173,67,88,34823
14754,14755,4140,4193,1921,63333,3000,25894,458,36461,329,45149,65,86,34804
14756,14757,4139,4062,2103,62794,2220,26475,446,36517,229,45643,67,88,34810
14762,14763,4140,5715,2175,62049,2382,27441,491,35584,448,44278,67,88,34816
14769,14769,4141,7201,2262,62176,2420,26113,671,35466,1772,45438,68,90,34823
14749,14749,4139,2889,1600,63344,1663,26219,443,36656,498,46164,66,88,34798
14746,14746,4138,1835,2093,63647,2676,25523,1005,36601,414,46128,65,86,34797
14749,14749,4139,2763,1110,62660,2941,26723,563,36811,166,45916,66,87,34798
14745,14745,4138,1580,2055,62713,2877,27491,507,36330,685,45321,66,87,34795
14756,14757,4140,4500,1623,63192,2718,27604,1114,36773,146,45328,68,89,34807
14754,14754,4139,3602,2478,63841,2573,27393,773,38002,475,45299,66,87,34805
14752,14752,4139,2633,1823,64911,2155,26020,2074,38921,1306,47321,69,91,34805
14758,14758,4140,4600,2292,63143,2716,26870,578,36800,750,45094,66,87,34810
14754,14755,4139,3184,1397,63948,2693,26356,1216,36701,249,44124,65,86,34810
14756,14757,4140,4233,2703,63343,2948,26860,90,35276,1583,44149,66,88,34809
14759,14759,4140,4745,2212,64301,1892,24784,1327,37604,996,47072,67,89,34812
14760,14760,4140,4833,1783,64336,2053,25706,1119,37260,552,46850,67,89,34814
14755,14755,4139,3383,1989,62183,3061,26778,1514,36418,1312,44553,64,85,34811
14764,14764,4140,5421,2065,64150,2451,24308,822,38101,938,46727,67,88,34821
14773,14773,4142,7512,2536,63806,2145,27396,341,35718,1045,43682,65,86,34831
14749,14749,4138,2011,1466,64933,2894,25097,2291,37968,1683,46105,68,90,34803
14740,14740,4137,575,3155,63346,3213,27193,109,35654,1336,44960,64,85,34790
14748,14748,4138,1545,1469,63098,2279,27034,1552,36228,1055,46176,68,89,34803
