activePower,apparentPower,current,harmonic1,harmonic2,harmonic3,harmonic4,harmonic5,harmonic6,harmonic7,harmonic8,harmonic9,phase,reactivePower,voltage
135,180,51,12258,640,12924,775,2470,821,1470,438,1018,8086,119,36210
135,180,51,12066,293,12973,372,1938,446,2028,587,280,8048,118,36205
136,180,51,12417,364,12939,278,3048,573,1635,104,269,7959,118,36221
134,180,51,12230,215,11679,89,2139,251,2253,419,730,8174,120,36221
136,180,51,12341,454,12456,279,3018,520,1171,477,623,8010,118,36203
134,179,51,11994,449,12550,336,2345,249,1682,487,719,8084,118,36186
135,180,51,12301,834,12185,382,1775,349,2329,514,789,8071,119,36180
135,180,51,12423,573,12240,480,2828,576,1977,580,475,8084,119,36170
134,180,51,12363,154,12768,1134,2492,253,1542,677,392,8143,120,36186
137,181,51,12884,353,12803,276,3084,129,2393,673,461,7997,119,36193
138,181,51,12732,179,12010,265,1914,596,2810,787,537,7888,117,36177
136,180,51,12124,112,12030,483,2392,550,1841,388,765,7986,117,36176
136,180,51,12229,929,13069,903,2426,676,1913,307,646,7989,118,36186
135,178,51,11541,54,12261,673,2933,486,1927,616,484,7984,117,36208
134,180,51,12133,142,12303,602,2442,857,2145,384,550,8174,120,36216
136,180,51,12403,721,12279,562,2877,658,1799,748,273,8036,119,36229
136,181,51,12643,696,12138,297,2487,516,2052,619,335,8009,119,36217
135,179,51,11944,169,11747,263,2303,290,1540,278,520,7998,117,36207
135,179,51,12019,325,12212,246,2135,626,1657,785,248,8067,118,36210
135,180,51,12461,618,12407,475,2781,388,1962,511,441,8108,119,36225
136,180,51,12299,266,12723,170,2707,553,1219,110,611,8022,118,36212
136,179,51,11800,250,11696,405,2212,735,2037,272,577,7945,116,36209
135,179,51,11732,56,12459,146,2310,381,1363,198,375,8015,117,36222
135,178,51,11557,471,13105,589,2922,227,2188,767,436,8001,117,36220
133,178,51,11528,184,12168,363,2232,499,2074,981,602,8120,118,36200
136,180,51,12214,431,12264,641,2013,238,2217,272,1059,7998,118,36188
137,181,51,12750,592,11994,1029,3209,448,1717,506,707,7964,118,36172
134,179,51,11922,303,12061,1306,2468,259,2281,416,151,8063,118,36170
135,180,51,12136,878,12673,124,2578,739,2455,590,438,8050,118,36175
134,178,51,11621,501,12853,1003,2749,557,2106,376,690,8038,117,36172
134,179,51,11821,199,12430,1150,3064,854,1732,482,358,8077,118,36168
135,179,51,11958,421,13132,516,2698,128,1779,545,376,8043,118,36170
135,179,51,12133,755,12260,646,3043,209,2056,374,224,8013,118,36197
135,178,51,11516,364,12620,648,3251,588,1641,294,211,7968,116,36203
134,178,50,11326,318,11941,398,3434,934,1583,489,233,8013,116,36173
136,180,51,12255,352,12874,291,3437,704,1721,864,269,7974,117,36156
135,179,51,11942,200,12407,259,3176,523,1608,669,375,8035,118,36154
135,178,50,11507,228,12312,1185,2899,715,1642,500,614,7987,116,36178
134,178,50,11365,355,12374,461,2229,855,1685,421,282,8009,117,36175
134,179,51,12067,110,12147,533,2346,450,1837,399,254,8088,118,36173
135,179,51,11773,309,12757,885,2671,250,1562,258,666,7982,117,36171
134,178,50,11528,226,12295,968,2784,454,1362,1071,720,8006,117,36178
135,179,51,11929,302,12768,502,1951,851,1976,380,325,8047,118,36196
135,178,50,11434,658,11937,719,1941,211,1947,412,291,7973,116,36185
134,178,50,11431,485,12019,311,2865,921,2117,315,712,8046,117,36163
133,177,50,11144,230,13220,379,2800,554,1502,997,778,8019,116,36157
134,178,51,11427,403,12353,363,2537,410,1967,229,871,7983,116,36173
135,179,51,11844,600,12547,810,2329,821,1614,670,118,8027,117,36178
134,177,50,11093,887,12275,649,2568,967,1618,220,1311,8013,116,36167
133,176,50,10605,654,12622,800,3100,276,1589,577,449,8004,115,36145
133,177,50,10999,280,12861,268,2916,596,2341,248,731,8059,116,36153
134,177,50,11197,748,12496,347,2892,692,1778,521,204,7960,116,36152
133,176,50,10463,626,12102,627,2663,1003,1090,110,791,7942,114,36155
135,178,50,11336,126,12469,957,1777,640,2015,485,1275,7926,115,36142
134,178,51,11465,312,12377,246,3248,483,2401,622,494,7993,116,36152
133,177,50,11143,1418,11826,514,2340,1199,2589,298,376,8066,117,36161
134,178,51,11621,503,12605,467,2956,1044,1459,571,922,8035,117,36138
134,178,51,11750,473,11885,631,2671,352,1620,529,444,8021,117,36143
134,177,50,10988,271,12461,158,2761,419,2042,431,940,7957,115,36133
133,177,50,11115,25,12683,318,3507,463,2215,117,327,8026,116,36106
134,177,50,11071,238,12415,356,2399,201,1420,674,270,7969,115,36100
134,178,50,11487,766,12076,186,2790,940,1477,293,646,7965,116,36121
134,177,50,10986,120,12264,258,2602,620,2592,586,1028,7917,115,36112
133,176,50,10908,248,12338,812,2407,809,1363,424,506,7973,115,36098
134,178,51,11508,678,12553,234,2574,301,1753,144,826,7983,116,36092
134,178,51,11602,578,12803,568,2380,693,1470,261,159,7996,116,36088
132,176,50,10601,435,12845,338,2630,909,1298,383,724,8036,115,36095
133,175,50,10555,132,12158,148,2508,1013,2003,350,625,7969,114,36095
134,177,50,11312,204,12579,515,2815,615,2417,446,866,7972,116,36072
133,175,50,10541,471,12118,199,3289,531,1533,423,855,7897,114,36064
133,176,50,10856,292,12301,464,2463,372,1847,685,535,8003,115,36071
135,177,50,11221,172,11963,454,2355,168,1682,684,253,7864,114,36083
134,177,50,11402,183,12216,68,2498,489,1052,440,833,7978,116,36096
133,176,50,10833,626,12378,120,2513,724,1870,801,255,8003,115,36083
132,177,50,11047,287,12978,146,2299,745,1730,331,417,8092,117,36059
132,176,50,10792,1193,12614,600,2519,333,1138,633,434,8100,116,36065
133,175,50,10564,601,12755,434,2569,637,1884,324,371,7949,114,36073
134,178,51,11645,542,11945,708,2573,784,1854,112,74,8039,117,36072
133,176,50,10903,156,12295,387,2639,221,2195,469,1056,7955,115,36068
134,176,50,11010,670,12060,89,2508,301,2101,300,190,7929,115,36068
133,176,50,10910,417,12430,481,3153,327,2224,547,218,8002,115,36068
133,177,50,11060,307,11849,277,2448,450,1860,142,180,7994,116,36077
133,176,50,10961,561,12016,451,2372,619,2267,239,832,7985,115,36067
133,176,50,10910,451,12454,1010,2679,712,2538,293,824,8009,115,36060
132,176,50,10814,478,11421,298,2568,332,2025,185,657,8031,115,36047
132,176,50,10737,614,12497,895,2177,330,1021,404,395,8036,115,36056
132,175,50,10349,983,12531,215,2670,817,2062,119,622,7986,114,36090
133,176,50,10531,215,12606,940,2121,540,1666,773,469,7988,115,36087
132,175,50,10569,490,12903,44,2722,88,2233,480,679,7993,115,36086
133,176,50,10599,440,12251,476,2656,537,1877,175,647,7933,114,36089
132,176,50,10686,598,12475,274,2438,562,1585,281,1032,8030,115,36062
134,178,51,11572,443,12507,415,2395,244,1350,366,994,7967,116,36067
133,175,50,10313,331,12136,308,3139,750,1780,356,477,7956,114,36083
132,175,50,10554,218,12199,698,2572,303,1902,288,102,8002,115,36084
133,176,50,10697,548,12534,770,2703,225,2058,523,803,7993,115,36078
132,175,50,10386,660,12452,311,3010,766,1779,780,569,7985,114,36080
133,175,50,10319,462,12420,322,2502,667,1481,416,1101,7911,113,36083
132,176,50,10718,304,11399,674,2309,383,1548,413,955,8098,116,36077
131,175,50,10370,380,12387,279,3095,162,2040,1124,665,8056,115,36055
134,177,50,11424,251,12356,113,3023,310,1184,671,767,7999,116,36058
134,176,50,10917,346,12350,355,2918,271,1928,641,708,7921,114,36082
133,175,50,10366,289,12727,335,2616,445,2226,736,519,7956,114,36097
132,176,50,10736,498,12432,608,2651,729,1738,564,217,8045,116,36099
134,177,50,11130,152,11967,854,2447,718,1923,322,211,7957,115,36104
133,175,50,10491,737,12375,420,2320,120,950,255,892,7955,114,36098
132,176,50,10671,442,11944,452,2912,251,2306,298,450,8011,115,36084
133,176,50,10649,410,12326,283,3016,394,1361,574,1216,7925,114,36079
131,174,50,10039,723,12378,663,2146,358,1141,643,171,8018,114,36079
132,175,50,10622,197,11797,427,2758,436,1829,253,1258,8041,115,36078
132,174,50,10075,605,11483,432,2613,388,1541,358,869,7996,114,36087
135,177,50,11013,524,12301,509,2764,557,1281,718,396,7876,114,36090
131,174,50,10094,338,12661,297,2860,185,1743,771,40,8010,114,36082
134,177,50,11117,199,12079,294,2387,195,2422,325,467,7908,115,36067
133,175,50,10338,402,12516,173,3274,163,1869,806,545,7909,113,36071
132,175,50,10205,541,11800,683,2476,827,1489,288,768,7957,114,36103
133,176,50,10738,1062,11749,317,3000,1035,1182,440,1063,7958,115,36116
131,174,49,9739,608,12244,757,2214,428,1710,565,1172,8002,114,36103
132,176,50,10586,699,12064,996,2444,490,2101,383,567,8049,116,36092
131,175,50,10358,263,12679,932,2494,315,1822,156,546,8053,115,36091
134,176,50,10707,400,12361,409,2897,209,1163,204,705,7882,114,36116
132,175,50,10166,249,12323,252,2360,294,1958,706,248,7951,114,36112
132,174,50,10004,486,12929,480,2893,630,1612,713,764,7954,114,36103
133,176,50,10542,474,12327,319,2397,311,2030,397,547,7951,114,36096
132,175,50,10250,633,11579,330,2699,187,1900,155,599,7984,114,36115
134,177,50,11054,609,11679,528,2973,532,1996,442,841,7939,115,36141
133,175,50,10252,574,12157,234,2610,1130,2273,428,651,7941,114,36136
131,174,50,9975,419,12093,379,2586,182,1228,297,1007,8022,114,36124
132,174,50,10055,121,11344,176,2248,263,1734,820,273,7915,113,36115
132,175,50,10196,582,12066,440,2527,524,2045,436,772,8025,115,36117
133,176,50,10686,426,12328,494,2212,219,1954,895,1024,8004,115,36144
132,176,50,10657,332,12173,358,3079,750,2633,745,883,8035,116,36144
132,175,50,10093,272,12034,366,2946,633,1558,678,870,8017,114,36124
130,174,50,9966,300,11659,1158,3002,549,2122,596,1159,8090,115,36116
133,175,50,10186,517,11991,38,3240,959,1416,364,512,7923,114,36144
133,175,50,10240,213,12759,398,3148,501,2175,324,482,7949,114,36170
132,176,50,10488,205,12968,339,2982,370,1808,329,424,8079,116,36157
132,175,50,10216,915,11549,549,3005,367,2231,248,568,7944,114,36139
131,174,50,10016,775,11859,223,2909,442,1266,372,310,8032,115,36133
133,176,50,10702,740,11892,421,2817,254,1229,828,713,8028,116,36151
133,177,50,10892,228,12161,905,2859,842,2265,910,448,8070,116,36165
133,175,50,10422,1025,11790,538,2624,524,2524,725,554,7985,115,36148
134,176,50,10729,763,11267,157,3438,998,1866,372,258,7914,114,36138
132,175,50,10224,954,11890,183,2783,850,1658,528,1090,7958,114,36140
133,177,50,10930,434,11886,689,2811,258,1547,350,390,8054,116,36157
132,175,50,10123,824,12150,656,2549,134,2060,997,843,8015,115,36169
133,175,50,10327,537,12868,113,2715,632,1337,1102,792,7938,114,36166
134,177,50,10938,956,12015,412,2010,288,1467,391,352,7903,115,36155
131,174,49,9850,894,12222,517,3031,380,1416,637,683,8000,114,36180
132,175,50,10000,195,12355,786,3074,726,1881,246,1163,7968,114,36187
131,174,49,9766,556,12468,465,2627,131,1387,521,895,8049,115,36178
132,174,49,9911,253,12291,1016,2762,255,1126,248,488,7966,114,36185
132,175,50,10155,789,12035,299,3499,667,1995,617,346,8015,115,36194
132,175,50,10358,521,12270,543,2484,851,975,378,685,8058,116,36183
132,175,50,10325,409,12378,490,2456,206,1211,352,183,8045,115,36175
134,176,50,10690,529,13020,710,2579,538,1916,831,482,7872,114,36169
132,175,50,10481,258,12747,692,2686,930,2669,221,857,8005,115,36118
131,175,50,10156,849,12238,727,2501,66,1511,189,320,8044,115,36154
132,174,50,9890,143,12314,866,2995,797,2073,308,600,7981,114,36149
131,174,50,9942,899,12410,588,2928,856,1276,353,205,8019,114,36151
131,173,49,9403,333,11622,259,2734,544,1606,444,552,8007,113,36150
132,175,50,10382,294,11936,775,2047,518,1953,690,316,7987,115,36138
131,174,49,9838,155,12207,748,2609,211,1062,452,1151,8035,114,36148
132,175,50,10123,644,11897,780,2884,364,1912,484,369,8019,115,36152
131,174,50,9816,362,12185,271,3637,386,1723,341,73,7995,114,36162
132,175,50,10009,212,12118,312,2756,778,1584,573,48,8006,114,36175
133,176,50,10669,399,12005,857,2974,210,1427,439,627,7971,115,36167
132,175,50,10125,209,11906,1297,2819,82,2626,124,947,7998,114,36158
133,176,50,10754,280,12235,219,2727,438,1811,392,460,7936,114,36137
133,175,50,10298,619,12198,552,2315,252,1284,396,633,7955,114,36159
130,173,49,9336,599,12210,143,2609,512,1045,415,68,8056,114,36172
131,175,50,9972,994,11830,901,2325,534,2090,662,230,8030,115,36174
133,176,50,10490,130,12818,386,2993,566,1348,107,220,7915,114,36164
132,175,50,10199,678,11328,418,2934,377,2115,444,115,8004,115,36155
132,174,49,9872,803,11439,202,2570,608,2129,75,344,7909,113,36155
133,175,50,10082,681,12006,462,2599,871,1730,639,371,7915,113,36152
132,174,49,9844,274,12030,362,2975,817,1485,467,460,7962,113,36143
131,174,49,9810,320,11804,743,2424,671,1240,86,679,7988,114,36125
130,173,49,9461,388,11842,148,2615,439,1317,531,280,8062,114,36126
131,173,49,9274,138,11475,505,3023,188,2102,176,602,7958,113,36125
132,175,50,10118,651,12049,663,1929,792,2008,358,670,7975,114,36140
131,174,50,9757,330,12717,381,2979,208,1916,181,983,7998,114,36156
131,174,50,9943,235,12512,579,1968,554,2232,681,1236,8049,115,36146
131,174,49,9856,378,11942,1039,1925,425,1566,368,908,7985,114,36140
132,176,50,10492,603,11566,786,2249,279,1912,571,235,8043,115,36152
133,175,50,10221,625,12115,317,2014,264,1457,518,268,7897,113,36172
133,175,50,10158,554,11606,329,3168,221,1823,716,162,7952,114,36186
132,174,50,9873,260,12336,424,3135,291,1286,577,322,7991,114,36180
130,173,49,9377,357,11981,1476,2199,302,1971,344,147,8036,114,36171
131,173,49,9439,222,11653,203,2800,500,2166,793,143,8019,114,36176
133,175,50,10185,483,11884,345,2677,438,1492,564,682,7913,114,36180
131,174,49,9649,964,11762,413,2819,755,2023,628,428,8028,114,36165
132,176,50,10497,891,12172,395,2438,383,2536,416,443,8067,116,36160
133,176,50,10397,331,11828,948,2318,852,2531,507,625,7950,114,36166
132,174,49,9611,191,12532,117,2524,783,1907,620,1016,7945,113,36171
134,175,50,10228,391,11798,118,2891,392,1744,92,734,7826,113,36183
131,174,50,9915,703,11943,583,2937,644,1628,320,395,8065,115,36163
133,174,50,9728,236,12269,297,3224,297,1571,340,593,7862,112,36135
131,173,49,9563,295,11573,187,3028,243,1667,651,492,7991,113,36154
131,173,49,9354,414,11895,334,2990,644,2023,690,861,7950,113,36159
131,173,49,9378,584,11382,620,2434,785,1844,514,615,7992,113,36176
131,173,49,9435,374,11938,822,2560,533,640,483,252,8002,113,36171
130,172,49,8818,205,11548,783,2439,626,1996,115,577,7986,112,36175
131,173,49,9521,247,11645,287,2904,610,1596,413,107,7965,113,36172
132,175,50,10242,305,12821,605,2545,801,1443,408,684,8002,115,36182
131,173,49,9295,559,12868,631,2715,278,2126,61,566,7978,113,36190
132,174,49,9886,422,12099,159,3173,588,1716,444,848,7913,113,36179
133,175,50,10195,528,11213,540,2828,626,2330,423,615,7953,114,36178
132,175,50,10315,354,12477,569,2451,378,1500,496,346,7989,115,36199
133,176,50,10446,472,12084,541,1968,684,1670,94,462,7966,115,36202
132,175,50,10002,527,11909,83,3238,198,1149,700,717,7951,114,36207
131,175,50,10275,554,12350,281,2799,447,2209,770,852,8075,116,36201
132,174,49,9678,341,12321,399,2558,443,1983,486,93,7934,113,36205
134,177,50,11090,461,12109,401,2807,516,2260,427,798,7997,116,36201
130,173,49,9099,289,11711,429,2700,865,1778,864,655,7985,113,36187
132,174,50,9920,940,12153,430,2438,809,2224,212,421,7960,114,36195
131,174,50,9729,304,12175,585,2700,401,1869,761,401,7994,114,36195
130,174,49,9556,295,11966,470,2804,537,2403,226,356,8101,115,36185
132,174,50,9878,61,12241,234,2769,441,1642,329,698,7955,114,36179
132,176,50,10609,259,11971,351,2589,869,2452,420,621,8069,116,36185
132,174,49,9817,264,11731,110,2665,86,1923,794,381,7927,113,36192
133,174,50,9860,754,12028,571,2520,170,1885,493,1132,7904,113,36202
132,175,50,9976,869,11700,891,2435,420,1928,322,455,7964,114,36208
132,174,49,9431,660,11615,371,2814,675,1828,877,208,7940,113,36214
133,175,50,10358,587,13310,646,2200,500,1314,690,456,7966,114,36208
132,174,49,9758,655,11666,80,2728,439,2067,330,1060,7939,113,36207
131,175,50,9937,880,12102,121,2548,495,2305,151,632,8064,115,36208
133,175,50,10163,646,11627,513,3170,511,2109,599,573,7931,114,36182
132,174,49,9644,430,11932,216,1532,197,1679,856,410,7885,112,36174
131,173,49,9287,1161,12121,387,2719,235,1151,232,336,7984,113,36177
132,175,50,10042,583,12709,429,2285,742,1303,544,654,7983,114,36185
131,174,50,9916,563,11490,246,3280,458,1568,632,625,8050,115,36171
131,173,49,9403,315,11513,242,2264,293,1504,768,254,7966,113,36169
131,173,49,9402,178,11709,183,3029,317,1880,307,587,7931,112,36161
130,173,49,9326,1006,12150,549,2193,327,1278,614,588,8021,114,36165
131,174,49,9810,525,11978,707,2363,476,2098,187,769,8073,115,36171
132,174,49,9873,704,11727,369,2170,385,1489,928,291,7965,114,36166
131,173,49,9535,207,11875,291,2896,468,1883,212,638,7994,113,36152
132,174,49,9570,699,11846,448,2798,622,2390,649,128,7902,112,36146
131,174,49,9631,424,11229,470,2790,781,2087,683,449,8026,114,36164
131,173,49,9403,809,11919,538,2992,303,2091,248,457,7958,113,36169
131,173,49,9228,338,12020,737,2645,387,1111,84,300,7960,113,36158
132,174,50,10005,463,12376,363,3205,698,2412,296,445,7997,114,36148
130,172,49,8907,172,11943,353,2593,322,1186,214,634,7953,112,36161
132,174,50,9891,628,12291,346,3147,536,1828,447,339,7952,113,36160
132,174,49,9740,399,12065,594,3295,191,2178,320,467,7900,113,36149
131,173,49,9193,179,11885,432,2406,414,2014,733,542,7935,112,36149
132,174,49,9727,642,11578,264,2806,173,1732,614,834,7960,113,36160
131,174,49,9922,1231,11469,762,2866,351,2035,399,593,8010,114,36158
131,173,49,9561,206,12488,483,2108,347,1536,419,639,7940,113,36146
132,174,49,9717,575,11876,221,2371,509,2354,1017,665,7905,113,36143
129,171,49,8437,553,11874,546,2959,265,1236,604,242,8003,112,36135
130,173,49,9281,506,11699,459,2498,269,1334,504,870,8049,114,36125
129,172,49,8838,245,11732,500,3342,573,1605,530,409,8057,113,36123
130,172,49,9062,481,11728,255,3191,42,1438,450,182,8010,113,36136
130,173,49,9527,617,12040,996,3034,282,1735,402,241,8041,114,36149
132,175,50,10299,472,11648,987,2510,334,2229,513,277,7986,115,36152
132,174,49,9797,608,12406,292,2280,279,1794,38,478,7965,113,36143
131,173,49,9437,356,11678,127,2446,309,1042,298,1204,7975,113,36134
131,173,49,9441,642,11505,713,2163,150,1797,352,281,7980,113,36126
132,174,50,9861,666,12357,180,2508,494,1801,847,788,7964,113,36119
130,172,49,9164,280,12133,694,2365,401,1680,115,398,8053,113,36126
132,174,50,9792,598,12324,200,2615,310,1818,599,1044,7948,113,36137
131,173,49,9370,329,11577,545,2111,486,2131,103,700,7931,112,36141
132,174,50,9977,497,12103,625,2726,597,1757,641,127,7977,114,36139
131,173,49,9568,77,12773,590,2862,886,1921,382,457,8017,114,36149
131,173,49,9378,492,12301,452,2706,248,2223,519,405,7999,113,36145
131,173,49,9300,773,11902,1051,2293,297,2025,248,525,7948,112,36139
131,173,49,9483,479,12352,433,3155,867,2200,571,430,7980,113,36136
130,173,49,9229,139,11757,173,2350,731,1890,168,121,8005,113,36149
131,174,49,9585,545,12199,296,2501,435,1370,110,727,7977,113,36142
131,174,49,9894,153,11974,223,2034,644,1459,237,368,8017,114,36145
131,172,49,9111,458,12377,467,2108,475,2009,259,252,7947,112,36152
130,172,49,9019,618,11875,302,3346,375,1289,531,962,7981,112,36137
131,174,50,10009,1124,12112,177,2527,351,862,137,1129,8046,115,36133
130,172,49,9098,274,11917,629,2035,391,1991,947,659,8013,113,36128
131,172,49,8975,281,12190,467,2471,526,2800,465,649,7902,111,36103
130,172,49,9034,882,11150,610,2335,456,1552,161,136,7932,112,36099
128,172,49,8989,222,11077,425,2831,988,1474,257,694,8130,114,36126
131,173,49,9335,633,11975,249,2186,356,2448,463,403,7994,113,36156
131,173,49,9220,786,11163,748,3165,390,1322,576,235,7897,112,36144
131,172,49,9072,306,12282,887,3129,271,1413,1037,656,7943,112,36126
131,173,49,9537,611,11995,669,2613,986,1288,101,606,7963,113,36109
131,173,49,9297,520,11559,578,3007,558,1682,238,728,7961,113,36125
131,175,50,10122,282,12364,497,2091,434,2240,260,856,8035,115,36139
130,173,49,9694,380,11370,800,2137,356,1922,554,374,8068,114,36128
130,173,49,9377,587,11249,515,2935,692,1825,337,162,8075,114,36132
130,172,49,8798,353,11787,801,2872,350,1908,545,941,7981,112,36140
132,175,50,10114,640,12000,434,2587,267,2558,466,588,7992,114,36146
130,173,49,9466,840,11744,907,2458,770,1995,757,443,8057,114,36164
130,173,49,9513,199,11888,451,2947,420,1635,295,669,8076,114,36153
131,172,49,9164,508,11604,656,3347,155,2221,312,205,7931,112,36141
129,171,49,8439,759,12329,453,3019,578,1571,557,197,7939,111,36125
131,172,49,8802,774,11888,402,2053,312,2104,971,196,7889,111,36124
131,173,49,9566,136,12093,341,3215,789,1700,584,568,7996,114,36129
130,173,49,9604,550,12203,460,1825,158,1934,1154,349,8021,114,36125
130,173,49,9574,919,12027,269,2588,272,1352,612,561,8066,114,36129
132,173,49,9503,903,11866,682,2191,1008,1783,661,988,7847,112,36114
131,173,49,9346,618,11973,36,2822,572,1686,465,375,7943,112,36097
130,173,49,9297,414,12115,442,2729,407,2132,787,132,7976,113,36107
131,173,49,9388,440,12082,109,2339,792,1578,221,541,7931,112,36127
130,172,49,9172,553,12001,278,3328,437,1303,232,452,7982,113,36143
131,174,49,9576,1283,11691,200,2793,719,1453,397,237,7977,113,36153
131,172,49,9076,259,12042,437,2267,153,1484,632,775,7934,112,36160
128,170,48,8069,649,11922,159,2711,167,2051,733,619,8014,111,36147
132,174,50,9945,895,11812,385,2900,544,2106,385,514,7930,113,36135
129,172,49,9037,294,11706,875,2572,444,1266,415,658,8074,114,36124
129,171,49,8382,374,11837,576,2836,622,1739,714,896,7930,111,36126
130,173,49,9212,752,11664,758,1945,454,1052,553,501,8031,113,36135
130,172,49,9018,788,11139,377,2183,518,2310,542,694,8010,113,36131
130,172,49,9175,149,11921,714,2652,353,1190,302,925,8017,113,36140
