activePower,apparentPower,current,harmonic1,harmonic2,harmonic3,harmonic4,harmonic5,harmonic6,harmonic7,harmonic8,harmonic9,phase,reactivePower,voltage
127,169,48,7831,614,11092,341,2528,82,1424,486,388,8000,111,36072
128,168,48,7118,709,11781,113,2119,345,1627,293,1116,7889,108,36077
127,169,48,7636,691,11337,681,2752,514,1197,497,432,7992,110,36071
129,169,48,7841,318,11545,568,3556,566,980,684,444,7889,109,36076
127,168,48,7320,727,11968,425,2845,1196,1475,266,64,8013,110,36096
128,168,48,7350,315,11173,264,2535,243,1714,530,189,7889,109,36101
127,168,48,7493,1109,11367,964,3255,729,2058,813,478,7952,110,36079
127,168,48,7333,890,11321,809,2289,366,1980,875,357,7958,109,36068
126,167,48,6904,657,11190,339,2768,886,1665,585,88,7946,109,36067
128,169,48,7769,296,12079,741,1765,703,2157,160,254,7956,110,36083
128,168,48,7565,446,11337,1142,2471,394,1544,234,958,7880,109,36083
128,170,48,8000,233,11024,794,3196,443,2049,425,1131,7975,111,36090
127,168,48,7434,684,11535,326,2949,192,1418,830,507,7995,110,36080
129,170,48,8093,1032,11491,166,2554,619,1616,447,457,7877,110,36090
128,169,48,7845,170,11804,417,2393,165,2157,334,277,7951,110,36102
127,167,48,7040,177,11933,494,2446,659,1359,595,773,7943,109,36084
129,170,48,8148,766,11040,97,2354,543,1736,572,297,7935,110,36084
128,169,48,7644,208,11114,647,2429,765,1231,978,578,7966,110,36106
128,169,48,7744,272,11851,453,2314,281,1503,480,365,7951,110,36124
129,171,49,8591,519,11203,402,3205,846,1384,120,234,8002,112,36119
126,168,48,7455,365,11781,604,3028,615,1355,740,433,8080,111,36110
128,169,48,7584,199,11513,354,2388,348,2108,674,886,7959,110,36106
130,170,48,8165,858,11351,393,2616,1014,1352,914,198,7856,110,36126
128,168,48,7372,1092,12375,233,2289,224,1978,365,356,7897,109,36127
127,168,48,7112,658,11812,540,2891,457,2766,561,947,7993,110,36122
130,170,49,8292,426,11592,687,2787,408,659,481,125,7817,109,36118
129,169,48,7671,351,11291,316,2858,694,1953,822,677,7870,109,36113
128,170,48,8012,578,11278,439,2214,1096,1393,923,777,8006,111,36114
130,171,49,8531,657,10605,955,2670,708,1436,923,26,7895,111,36113
129,169,48,7559,808,11344,262,2482,1060,1615,71,283,7859,109,36111
128,169,48,7570,703,11131,213,3144,793,1772,106,483,7926,110,36094
127,169,48,7726,574,10986,564,2737,820,1813,318,575,8004,111,36103
128,168,48,7146,301,12071,48,3424,358,2280,342,236,7898,109,36118
128,170,48,8080,250,10962,551,2694,384,2180,605,619,7994,111,36120
129,169,48,7817,909,11819,480,2964,528,695,438,536,7869,109,36121
129,169,48,7832,689,11898,694,2278,441,1557,323,354,7859,109,36119
128,169,48,7784,291,10970,66,2785,78,1899,461,545,7943,110,36109
128,169,48,7559,466,12263,172,2716,371,2541,790,175,7923,109,36095
128,169,48,7490,534,11927,524,2700,405,1639,426,128,7926,109,36110
129,169,48,7872,570,11303,861,3341,283,1396,379,988,7907,110,36124
128,170,49,8217,840,11355,392,2749,877,1507,73,333,8067,112,36127
127,168,48,7298,701,11740,521,2882,677,2060,536,463,7970,110,36136
128,169,48,7811,695,11823,211,2659,272,1838,339,524,7930,110,36128
128,169,48,7708,83,12020,523,3142,485,1603,524,551,7951,110,36145
128,168,48,7315,257,11468,434,2984,789,1940,344,562,7921,109,36131
129,170,49,8342,105,12213,493,2122,320,1374,704,309,7932,111,36117
128,169,48,7528,878,10406,268,2833,398,1624,926,283,7964,110,36121
129,170,48,8173,326,11537,627,2549,598,1880,446,700,7965,111,36122
128,169,48,7787,1437,12330,459,2626,604,2097,168,684,7974,110,36116
128,169,48,7675,243,11419,229,2378,703,1206,477,638,7947,110,36103
128,169,48,7547,370,11830,832,2647,94,2021,316,931,7936,110,36105
129,169,48,7991,316,11237,197,2520,309,1182,319,723,7924,110,36103
128,167,48,6993,376,11597,193,2627,101,1576,151,421,7784,107,36084
127,169,48,7698,721,11497,17,2463,709,1391,695,302,8003,111,36081
129,169,48,7900,412,11059,440,1703,529,2030,134,324,7885,110,36076
129,170,48,8036,559,11557,287,3737,504,1568,218,70,7885,110,36095
129,170,48,7873,721,11304,621,2847,138,2015,348,541,7916,110,36116
129,169,48,7950,711,11496,422,2935,303,1898,184,558,7904,110,36118
126,168,48,7233,552,11966,435,2929,213,2212,428,675,8075,111,36115
129,169,48,7583,869,11399,159,2440,248,1674,90,179,7866,109,36123
128,169,48,7787,674,11653,133,3257,197,1964,511,523,7944,110,36123
129,170,48,7990,230,11924,746,2661,327,1347,508,283,7956,111,36129
130,170,48,8180,634,11574,524,2310,543,1986,166,580,7872,110,36134
129,169,48,7825,676,11373,132,2971,950,1607,520,164,7905,110,36130
128,169,48,7531,441,11441,303,3039,619,1028,552,608,7916,109,36116
129,171,49,8538,669,11515,58,2511,292,2002,120,929,7944,111,36108
129,171,49,8454,472,11419,280,2330,67,1466,659,250,7956,111,36116
129,169,48,7614,1124,11548,251,2773,520,1678,541,393,7849,109,36110
129,170,48,8284,498,11128,331,2259,661,1110,619,534,7978,111,36109
128,169,48,7662,857,12019,243,2800,250,1004,293,559,7941,110,36106
130,170,49,8342,823,11487,560,2776,357,1854,378,453,7867,110,36108
129,170,48,8044,299,11273,1133,2882,747,1963,96,540,7919,110,36103
128,169,48,7691,402,11050,1199,2981,290,2289,335,268,7922,110,36104
127,168,48,7127,920,11189,872,1686,946,2581,242,1216,7973,109,36103
127,168,48,7392,914,11212,151,3040,198,1844,393,371,8012,110,36078
126,168,48,7206,216,12001,562,2888,283,1922,796,256,8023,110,36071
128,169,48,7724,504,12088,407,2986,1000,1957,422,696,7966,110,36083
128,169,48,7750,243,12111,455,2184,136,1359,471,167,7945,110,36100
128,169,48,7557,510,11833,444,2714,550,1541,93,192,7889,109,36097
129,170,48,8152,891,10884,316,3112,853,2040,526,195,7918,110,36091
126,168,48,7189,708,11576,610,2789,440,1232,434,346,8002,110,36086
128,168,48,7416,114,11685,534,2164,393,1811,395,617,7903,109,36082
127,167,48,7016,813,11869,477,1956,431,1864,662,456,7931,109,36089
129,170,49,8380,718,12105,750,2469,183,1397,696,483,7940,111,36105
128,169,48,7500,405,11781,400,3194,363,1892,327,197,7968,110,36103
127,169,48,7721,727,11518,151,2297,169,1697,1458,1143,8006,111,36112
129,170,48,8137,204,11494,656,2651,1145,1909,468,531,7921,110,36124
129,168,48,7222,462,11778,479,2616,482,2073,471,465,7793,108,36125
128,170,48,7996,361,11546,921,2934,127,1511,800,123,7971,111,36118
128,170,49,8160,417,11896,614,2486,425,1246,490,1243,8022,112,36118
130,171,49,8486,859,11537,107,2770,759,1728,235,668,7912,111,36117
127,169,48,7581,674,11527,731,2465,296,1890,235,199,8003,110,36124
129,170,48,7924,641,11651,588,3205,670,1688,414,135,7861,109,36152
127,169,48,7876,279,11144,602,2124,581,1385,778,405,8036,111,36146
127,169,48,7510,205,11439,1233,2673,674,2178,545,21,8016,111,36126
128,169,48,7654,271,11280,313,2384,666,1276,699,767,7976,110,36119
127,168,48,7382,805,11132,431,1991,347,1513,316,429,7970,110,36136
128,169,48,7534,221,11632,785,3093,316,1075,199,454,7963,110,36137
128,169,48,7603,665,12324,1164,1982,334,1139,677,634,7947,110,36141
129,169,48,7763,566,11174,320,2656,286,1945,813,123,7830,109,36140
128,169,48,7745,957,10858,626,2449,981,2493,389,438,8018,111,36142
129,169,48,7861,404,11495,474,2199,240,2227,1273,186,7901,110,36143
128,169,48,7636,611,10825,615,3058,465,2011,335,907,7949,110,36134
128,168,48,7115,333,10918,615,2728,567,1709,894,378,7881,108,36121
127,168,48,7408,335,11743,324,2221,585,2695,899,390,7966,110,36113
129,169,48,7788,654,11993,206,2300,343,2287,778,500,7910,110,36127
129,169,48,7862,669,11494,260,2699,562,1039,813,125,7856,109,36140
128,170,48,8152,371,11927,541,2783,821,1539,584,538,8013,112,36140
128,170,49,8138,689,11965,679,2549,658,1369,494,782,7990,111,36144
128,169,48,7836,477,11710,335,2388,535,2057,146,471,7957,110,36142
129,171,49,8387,497,11570,322,3027,512,1533,189,347,8008,112,36140
128,168,48,7154,351,11220,155,2228,181,1908,767,230,7872,108,36133
127,169,48,7710,502,11359,409,2611,596,1276,134,484,8018,111,36129
129,170,48,7978,457,10815,42,2660,373,1537,161,511,7905,110,36132
128,169,48,7617,291,11017,536,2428,866,1379,589,520,7925,110,36131
128,168,48,7353,183,11000,589,1778,540,1698,223,233,7921,109,36134
130,171,49,8413,534,11130,1150,1951,318,1954,645,150,7857,110,36156
128,170,48,8090,706,11504,153,2592,491,1440,578,778,8071,112,36152
128,169,48,7586,533,11866,444,3591,275,1421,560,269,7912,110,36148
128,169,48,7701,318,11785,149,2128,1312,1371,654,445,7937,110,36143
128,170,48,7886,449,11665,159,3398,492,1794,237,564,7974,111,36150
130,171,49,8359,1069,12560,529,2725,496,1811,409,1029,7876,110,36156
128,169,48,7753,425,11794,364,3090,842,1497,448,396,8000,111,36156
128,169,48,7397,997,12004,684,2124,735,1046,350,940,7943,110,36153
128,169,48,7520,577,11614,665,3113,329,1941,397,400,7925,110,36165
128,169,48,7613,221,11479,517,1977,854,1013,812,422,7910,110,36175
126,168,48,7081,377,10656,683,2508,733,1387,384,612,8040,110,36176
129,171,49,8368,475,11634,332,2396,143,1558,469,490,7990,112,36160
127,168,48,7124,723,12029,873,2325,694,1751,195,93,7951,109,36149
129,170,48,8104,335,12094,319,3214,269,1268,292,190,7900,110,36149
130,172,49,8939,478,10700,535,3237,249,1921,450,764,8015,113,36164
129,169,48,7760,131,11230,877,2364,487,1311,894,875,7846,109,36164
130,170,48,8199,201,11145,396,2178,649,1849,810,257,7827,109,36143
129,170,48,8055,512,11182,325,3453,995,1113,380,240,7934,110,36129
129,169,48,7629,741,11756,297,2478,754,1544,437,494,7831,109,36133
128,169,48,7418,249,11194,468,2608,613,1137,393,551,7950,110,36136
128,168,48,7391,1057,11519,365,2587,109,1655,424,485,7916,109,36126
129,169,48,7682,118,11953,571,2012,209,2204,265,622,7892,109,36119
128,169,48,7762,456,11487,1233,2645,176,1630,478,640,7986,111,36117
126,168,48,7329,434,12189,196,2243,646,2087,358,435,8047,111,36131
126,167,48,6822,283,11664,512,2522,363,2105,320,463,7976,109,36142
127,168,48,7254,140,11154,1178,1955,644,1934,641,436,7955,110,36140
129,169,48,7851,167,11778,329,2539,809,1795,381,340,7902,110,36128
129,169,48,7838,812,11664,572,2459,536,1628,326,739,7919,110,36120
128,168,48,7265,926,11173,712,2354,676,1845,174,403,7890,109,36110
126,168,48,7190,746,11361,118,1672,485,1902,195,1057,8028,110,36120
127,169,48,7633,203,11652,968,2106,814,1379,710,285,8042,111,36143
129,169,48,7560,360,11437,499,2114,389,1351,603,861,7857,109,36138
127,168,48,7442,723,11415,631,2906,563,2405,712,259,7953,110,36129
128,169,48,7641,579,11067,383,2767,175,1431,1070,294,7957,110,36121
128,169,48,7707,279,11581,788,2486,491,1482,847,728,7986,111,36137
128,169,48,7776,312,11824,176,2725,68,1656,317,426,7967,111,36152
128,168,48,7465,813,11748,217,2400,468,1676,755,814,7923,109,36143
130,169,48,7841,648,11516,490,2641,585,1595,640,610,7823,109,36137
129,170,48,8228,390,11707,125,3011,685,1455,412,294,7913,110,36128
129,170,48,8071,338,11369,234,3368,430,2387,353,524,7971,111,36136
129,169,48,7789,493,10715,338,2025,350,1559,217,328,7871,109,36148
128,170,48,7870,662,11812,180,2447,441,1687,291,377,8000,111,36151
126,167,48,6972,730,11535,302,2493,314,1851,650,700,7998,110,36140
128,169,48,7870,473,11831,679,1764,480,1849,315,590,7943,110,36134
128,169,48,7569,405,12005,616,2909,403,1728,125,260,7936,110,36120
129,169,48,7632,772,11494,423,2942,369,1934,266,575,7810,108,36126
129,170,48,7932,571,11939,759,2821,474,1646,599,1183,7879,110,36124
130,170,49,8319,211,11623,592,2873,817,1156,534,105,7890,110,36121
129,170,48,8121,256,10970,206,3438,363,1477,514,492,7953,111,36107
127,168,48,7511,756,11608,788,2734,544,1867,627,372,7976,110,36094
127,168,48,7169,427,12049,241,2828,612,1213,137,294,7936,109,36113
128,168,48,7472,283,12172,623,3411,698,2445,766,246,7939,110,36126
128,169,48,7703,245,11197,736,2771,935,1629,691,463,7902,109,36126
128,168,48,7346,532,11191,559,2898,397,1591,514,526,7878,109,36103
127,168,48,7519,838,11670,591,2647,564,1809,573,260,8002,110,36088
127,167,48,6891,227,11367,623,2893,491,1462,1137,468,7940,109,36085
128,169,48,7707,358,11817,457,2601,843,1366,362,610,7932,110,36100
129,170,48,8056,411,11340,781,3123,312,2199,126,1126,7952,111,36114
128,169,48,7827,144,11124,508,2134,695,968,552,264,7937,110,36109
129,169,48,7813,797,11407,927,2810,1039,1296,506,303,7839,109,36098
126,167,48,7080,362,11809,365,2769,87,2076,381,568,8020,110,36107
128,169,48,7727,1063,12012,446,2637,494,1502,260,247,7934,110,36114
127,168,48,7355,887,11676,411,2563,154,2205,330,525,8008,110,36115
129,170,48,7950,751,11866,207,2637,912,1781,679,790,7874,109,36098
127,168,48,7490,662,11147,297,2232,857,2166,460,495,7977,110,36089
129,170,49,8204,629,11262,183,2684,452,1714,161,158,7941,111,36117
128,168,48,7291,921,11172,323,2606,244,1958,414,620,7919,109,36136
127,168,48,7267,700,11388,180,2385,525,1698,646,225,7983,110,36142
126,168,48,7066,319,11580,1039,3084,239,1660,647,451,8001,110,36116
128,169,48,7739,532,11966,214,1981,550,1987,369,314,7965,110,36104
128,170,48,8164,910,11388,335,2829,198,1696,339,542,7990,111,36114
128,170,48,7858,379,10794,530,2945,739,1396,105,1011,8013,111,36123
128,169,48,7929,439,11101,319,2455,408,2380,511,200,7990,111,36129
127,168,48,7195,622,11451,352,2888,406,2720,261,640,7993,110,36110
128,168,48,7384,294,11186,421,2072,101,1778,928,274,7910,109,36090
126,168,48,7244,436,10914,111,2315,241,1608,689,562,8024,110,36084
128,169,48,7942,655,11855,614,2945,524,1949,324,1019,7997,111,36100
128,168,48,7504,792,11453,101,2782,218,1380,240,237,7906,109,36114
128,169,48,7913,82,11163,377,3055,582,1695,525,790,7983,111,36119
129,169,48,7850,372,11885,442,2711,178,2270,909,590,7906,110,36110
128,169,48,7602,481,11232,367,3046,708,1414,307,884,7937,110,36113
128,169,48,7670,352,11366,951,2313,675,1396,1127,561,7967,110,36098
129,170,48,8173,210,11595,314,2596,385,1864,669,646,7951,111,36106
127,168,48,7295,549,11637,94,2812,402,897,491,313,7942,109,36118
128,169,48,7798,717,11891,667,1496,259,2194,150,546,7935,110,36119
129,170,48,8080,343,11756,616,2439,740,1898,25,723,7936,110,36115
127,168,48,7277,667,11337,496,3270,347,2223,845,368,7995,110,36110
128,169,48,7669,614,11604,189,2658,181,1428,677,1186,7939,110,36125
127,168,48,7105,1009,11543,212,2726,209,2337,316,676,7988,110,36122
128,169,48,7780,204,11690,944,3148,61,1729,424,353,7920,110,36125
128,169,48,7806,249,10794,665,2371,105,1339,616,264,8018,111,36113
127,169,48,7524,515,11240,18,2813,547,2367,262,260,8020,111,36107
128,169,48,7589,893,11657,1081,2314,451,2755,579,484,7970,110,36105
126,168,48,7310,263,11724,421,2725,843,2094,268,307,8042,110,36093
129,170,48,7929,764,11614,762,2778,756,1278,724,259,7915,110,36094
128,169,48,7653,109,11546,449,2383,506,1075,731,766,7912,109,36097
127,170,48,7943,327,11805,96,2246,525,1797,821,539,8066,112,36103
129,170,49,8080,338,11887,494,3250,110,1621,472,158,7939,110,36102
127,168,48,7150,685,12073,290,2502,618,1552,494,359,7972,109,36089
130,171,49,8834,401,11182,430,3333,362,1687,434,416,7917,111,36075
127,169,48,7589,408,10929,399,2395,224,1536,522,569,8011,111,36091
128,169,48,7827,206,11654,661,2701,409,2225,183,458,7985,111,36110
129,170,48,8062,501,11558,395,2516,486,1668,498,349,7906,110,36108
129,170,49,8320,542,12408,134,2499,232,1666,311,283,7959,111,36112
128,168,48,7315,361,11128,737,2981,344,1424,311,387,7878,109,36107
129,170,48,8055,1046,11436,670,2754,97,1397,723,626,7900,110,36082
128,169,48,7898,266,10560,648,2369,1118,2171,284,361,7909,110,36060
129,169,48,7878,344,11459,392,2483,343,2068,659,341,7923,110,36076
128,168,48,7374,977,11651,1000,2361,367,2029,232,270,7893,109,36094
128,169,48,7666,621,11853,330,2068,263,2302,879,281,7911,110,36105
126,167,48,6969,578,11225,490,2309,215,1570,682,727,8007,110,36113
127,168,48,7275,277,10912,758,2398,412,1175,397,559,7926,109,36095
129,169,48,7669,859,11030,185,2297,283,1867,305,346,7808,108,36093
128,169,48,7881,717,11162,367,2494,133,1136,534,563,7930,110,36087
129,170,48,8043,301,11579,481,2784,354,1989,461,353,7850,109,36087
128,169,48,7710,465,11972,214,2306,175,1139,323,1078,7957,110,36092
127,168,48,7529,835,11622,437,2609,115,1478,433,442,7986,110,36094
128,168,48,7450,418,11180,379,2464,569,1802,510,600,7948,110,36102
128,168,48,7553,276,10845,411,1993,339,1364,947,520,7912,109,36095
126,167,48,6866,442,11124,447,2360,514,2028,294,737,7986,109,36086
129,169,48,7751,533,11925,173,1910,714,1519,83,571,7888,109,36095
127,168,48,7443,528,11505,899,2731,205,1047,1030,358,7986,110,36096
128,169,48,7894,355,11335,188,3157,94,2211,523,651,7951,110,36080
128,168,48,7279,1127,11601,521,2840,379,1379,271,651,7876,108,36076
128,169,48,7585,265,10880,438,2634,657,1812,102,379,7901,109,36079
128,168,48,7451,483,11598,559,2198,357,1148,135,800,7851,108,36084
128,169,48,7783,558,11773,390,2708,326,1501,195,198,7975,110,36099
128,168,48,7406,457,11698,229,2424,88,1913,103,599,7856,108,36083
127,168,48,7278,557,11175,269,2547,823,2141,534,140,7930,109,36065
127,169,48,7651,122,11881,482,2227,716,1515,625,697,7967,110,36054
128,168,48,7530,499,11523,656,3415,333,1235,184,290,7946,110,36084
128,169,48,7824,407,12060,464,2943,283,2312,719,355,7974,110,36098
128,168,48,7388,393,11087,156,2590,222,1933,953,731,7927,109,36104
128,171,49,8333,424,11072,438,3136,587,2187,53,1045,8063,112,36104
128,168,48,7417,444,11540,558,2429,346,1348,437,32,7884,109,36099
128,168,48,7452,1252,11612,607,3053,210,1798,502,704,7886,109,36095
127,168,48,7560,542,11231,233,2968,624,1884,609,291,8009,110,36078
127,168,48,7345,554,11648,482,2752,246,2045,629,445,7965,110,36079
127,168,48,7276,417,11160,122,2735,846,1106,394,557,7972,109,36073
129,169,48,7964,430,11600,793,1878,731,1886,222,719,7876,109,36052
128,169,48,7950,291,11727,336,2926,276,1257,419,467,7996,111,36075
128,170,48,7918,1040,12128,636,2440,801,1988,605,171,8038,111,36107
129,170,48,7943,664,11320,685,2044,788,1365,468,546,7882,110,36111
127,168,48,7424,339,11200,533,3100,281,2491,640,769,8015,110,36107
127,167,48,6879,150,11711,485,2770,359,2012,625,635,7894,108,36112
127,168,48,7259,950,12400,653,2522,154,1816,345,238,7995,110,36108
127,167,48,6901,304,11614,339,2327,400,1928,501,496,7944,109,36109
128,169,48,7748,360,11055,405,2651,194,1662,570,947,7980,111,36115
127,168,48,7481,155,11829,138,2363,359,2664,786,387,8017,110,36119
131,172,49,8910,169,11463,474,2338,468,2043,946,437,7868,111,36128
129,171,49,8494,825,11308,668,2270,524,1321,790,1068,7964,111,36126
128,170,48,7877,551,12085,415,2786,893,1523,779,498,7982,111,36111
127,167,48,6966,472,11283,582,3113,484,2082,226,396,7954,109,36102
127,168,48,7227,337,11743,861,2810,306,1380,69,196,7982,110,36100
128,169,48,7503,343,11425,425,2861,381,1432,815,665,7901,109,36102
127,168,48,7252,268,12034,703,2990,343,2090,204,288,7928,109,36118
129,169,48,7800,503,12524,724,2768,912,1691,48,177,7903,110,36120
127,169,48,7505,259,11334,390,3301,785,2172,304,70,8003,110,36106
128,169,48,7629,145,11745,285,2842,572,1857,619,453,7906,109,36101
127,168,48,7267,501,11729,533,2467,827,2118,379,794,7938,109,36116
128,170,48,7905,53,11144,57,3092,674,1408,205,707,7952,110,36124
128,169,48,7798,247,11489,391,2551,684,1675,467,942,7975,110,36116
127,168,48,7320,559,11841,871,2120,569,1442,508,346,7975,110,36107
129,169,48,7860,178,11477,1001,2673,621,2112,163,699,7890,110,36108
129,171,49,8415,613,11560,461,2297,1034,1655,559,210,7943,111,36110
128,169,48,7817,385,11255,658,2168,278,1618,428,31,7959,110,36112
128,169,48,7566,152,12669,546,2910,130,1461,138,723,7891,109,36105
129,169,48,7652,656,11652,608,2660,276,1664,593,184,7867,109,36112
130,170,48,7944,93,11531,562,2880,425,1529,564,354,7831,109,36108
128,168,48,7320,268,11298,325,2354,506,1944,756,370,7923,109,36105
128,168,48,7255,164,11943,72,2750,683,1534,800,1202,7850,108,36101
128,169,48,7744,340,10819,348,2663,417,1863,125,630,7933,110,36088
127,168,48,7329,249,11454,36,2472,236,2142,276,779,7939,109,36095
129,171,49,8652,722,12154,549,2927,474,2040,288,744,8034,112,36094
127,169,48,7563,701,10997,245,3048,1033,1380,687,360,7989,110,36100
128,168,48,7375,402,11935,385,2746,978,1539,764,741,7842,108,36096
127,168,48,7521,224,10476,132,2859,1000,2245,168,606,7967,110,36103
128,169,48,7671,495,11952,200,2218,117,1686,442,171,7934,110,36112
127,168,48,7255,359,10743,800,2696,346,2303,571,772,7941,109,36111
129,170,49,8138,654,12192,370,2472,231,1976,179,1230,7945,111,36094
127,168,48,7137,936,11521,757,3313,203,1810,143,713,7973,109,36092
127,167,48,7077,791,11616,673,2808,259,1523,719,847,7977,109,36102
127,168,48,7397,833,11705,170,3327,567,2108,441,472,7981,110,36104
129,169,48,7683,460,11322,829,3050,168,2094,765,315,7869,109,36096
127,168,48,7487,755,11230,518,2348,559,1959,411,916,7974,110,36097
127,169,48,7611,514,10894,398,2109,337,2169,172,440,7986,110,36113
128,169,48,7544,194,12285,585,2535,420,2207,158,334,7893,109,36117
129,169,48,7731,329,12298,282,2675,598,1872,801,595,7875,109,36107
131,171,49,8386,431,11679,584,2433,689,1396,579,646,7797,109,36119
126,169,48,7648,436,11790,594,3035,95,1643,366,331,8095,112,36127
128,170,49,8233,882,11888,48,3221,361,2237,480,1264,8081,112,36139
129,170,48,7993,231,11556,615,2399,136,1891,157,527,7945,110,36136
129,169,48,7810,694,11680,260,2824,376,1976,929,1046,7821,109,36125
131,171,49,8745,755,11197,459,2969,497,1172,556,455,7855,110,36123
129,170,48,8191,297,11396,119,2270,227,1459,387,630,7977,111,36127
129,170,48,8062,208,12161,375,2961,165,1581,279,186,7955,111,36133
129,169,48,7663,511,11697,330,2426,924,1359,562,484,7814,108,36132
128,168,48,7301,278,11886,1137,2780,397,1672,266,327,7864,109,36134
129,170,48,8109,882,11554,800,2487,1020,1226,1074,829,7942,111,36122
127,169,48,7723,151,11627,703,3240,1094,1286,206,269,8006,111,36127
127,169,48,7616,267,11446,726,2873,782,1547,90,446,8024,111,36124
128,169,48,7791,272,12012,675,2314,540,2204,622,598,7962,110,36122
128,169,48,7783,389,11297,342,2597,641,1360,340,738,7949,110,36121
129,169,48,7866,450,11528,404,2223,69,1563,723,670,7911,110,36130
129,170,49,8291,336,11307,594,3477,731,1136,473,1102,7969,111,36137
129,170,49,8051,310,11833,184,2819,325,2186,231,516,7927,110,36144
128,169,48,7699,429,11684,385,3110,322,1997,310,193,7990,111,36132
128,170,48,8022,183,11717,435,2498,328,1613,971,278,7981,111,36124
128,169,48,7867,474,11541,1068,2100,1136,1751,409,794,7963,110,36129
128,170,48,7827,848,11754,191,3121,305,1806,740,487,7953,110,36146
127,169,48,7512,379,11674,584,2681,890,2116,744,788,8036,111,36140
128,168,48,7354,489,10941,535,2561,655,1562,489,623,7871,109,36114
127,168,48,7447,904,11465,441,2568,933,1205,138,818,8014,110,36096
128,169,48,7716,339,11619,341,2783,649,1936,754,436,7903,109,36078
129,170,49,8299,394,11255,598,2567,487,1868,251,463,7950,111,36086
128,169,48,7598,156,11552,336,3017,1194,2077,668,213,7924,110,36093
127,168,48,7248,103,11331,158,2578,880,2474,430,1505,7943,109,36085
127,167,48,7066,873,11847,211,2872,174,2066,808,354,7870,108,36074
128,168,48,7551,553,11861,353,2863,555,1293,678,491,7901,109,36068
128,170,48,8072,779,11243,218,2649,405,1066,142,269,7987,111,36071
126,167,48,6816,833,11342,425,2357,370,2246,205,293,7980,109,36079
128,169,48,7827,404,11326,773,2843,402,1344,487,467,8006,111,36084
126,168,48,7206,873,11290,902,2842,1301,1451,183,1106,8038,110,36078
128,169,48,7773,304,11241,489,2162,807,1581,169,408,7975,110,36067
127,168,48,7379,100,11568,392,2227,198,1290,489,864,7943,109,36071
128,168,48,7396,772,11960,334,2981,157,1787,395,234,7930,109,36089
129,170,48,8253,714,11610,556,2053,978,2163,665,198,7968,111,36086
127,168,48,7445,370,11258,624,2460,298,1835,275,717,7956,110,36074
129,169,48,7758,790,11745,625,2673,643,1361,676,833,7880,109,36079
130,170,48,7999,748,11993,548,2565,481,1839,348,883,7834,109,36108
128,169,48,7648,96,10766,411,2590,958,1565,855,592,7951,110,36107
127,168,48,7403,575,11391,436,2915,770,1762,292,1003,7961,110,36090
128,169,48,7696,418,11253,745,3023,521,1509,865,281,7889,109,36090
129,170,48,8095,101,11365,222,2300,133,1423,257,848,7929,110,36097
128,169,48,7744,374,11425,1166,1827,758,1969,690,1040,7915,110,36109
129,170,48,7978,408,11967,418,2551,665,1362,592,832,7935,110,36111
129,169,48,7642,384,11617,277,2628,415,1703,301,662,7837,109,36115
128,169,48,7744,255,11860,667,2763,94,2302,668,352,7936,110,36116
127,168,48,7431,464,10918,892,2469,382,1712,54,280,7997,110,36107
129,170,48,8196,253,11457,306,1966,695,1407,808,396,7973,111,36117
128,168,48,7294,590,11149,342,2052,869,1197,573,334,7917,109,36118
127,168,48,7059,356,11784,223,2896,615,2431,99,86,7994,110,36114
128,168,48,7441,790,11888,311,2740,607,1691,734,584,7946,110,36106
127,168,48,7446,765,11157,758,3030,249,2359,193,263,8038,111,36106
127,168,48,7465,253,11559,477,2647,349,2102,821,253,7997,110,36111
129,170,48,7940,849,11268,820,3501,304,1681,310,497,7888,110,36113
127,168,48,7184,496,11942,148,3248,563,1820,608,1081,7954,109,36109
128,169,48,7572,458,11158,863,2655,302,1633,550,323,7950,110,36100
128,169,48,7901,464,11569,354,2371,277,1827,200,602,7979,111,36091
127,168,48,7427,344,12390,130,3172,354,1980,168,800,7946,109,36088
128,169,48,7924,520,11120,201,2620,659,1265,603,837,7980,111,36097
127,168,48,7407,465,11791,599,3027,203,1776,462,436,7941,109,36103
129,170,48,8136,723,11007,634,2752,1043,1898,269,398,7931,110,36108
128,169,48,7886,271,11070,659,2866,324,1224,440,358,7923,110,36092
129,169,48,7799,118,11295,1007,2174,236,1547,580,873,7892,109,36088
128,169,48,7929,383,11564,482,2792,514,1765,206,517,7935,110,36090
129,169,48,7866,714,11227,270,2947,495,1979,421,147,7881,109,36096
129,170,49,8156,325,12025,205,3314,856,1203,552,1357,7943,111,36110
128,169,48,7905,449,11439,255,2234,678,2173,777,131,7988,111,36111
129,168,48,7416,625,11536,136,2561,662,1860,655,741,7816,108,36105
129,170,48,8168,83,10925,614,2710,288,1418,763,518,7924,110,36108
128,168,48,7373,893,11445,310,3179,393,1616,496,655,7894,109,36106
128,169,48,7751,404,10918,217,2871,264,1304,731,1093,7977,110,36093
128,168,48,7392,859,11639,313,2059,320,2296,620,116,7913,109,36098
126,167,48,6995,304,11505,420,2730,721,2185,288,231,7993,109,36105
129,169,48,7709,1021,11922,63,3056,50,1530,545,136,7858,109,36111
128,169,48,7684,422,11407,663,2258,960,1379,214,378,7936,110,36124
128,168,48,7013,547,11466,321,2523,758,1371,473,273,7831,108,36141
