activePower,apparentPower,current,harmonic1,harmonic2,harmonic3,harmonic4,harmonic5,harmonic6,harmonic7,harmonic8,harmonic9,phase,reactivePower,voltage
7948,7949,2166,57828,1225,34568,2196,18269,958,19935,615,23054,139,99,35836
7942,7942,2165,56402,491,36336,1671,16386,1086,21071,334,24290,142,101,35820
7939,7940,2165,56120,1577,36034,2582,17457,350,20271,646,23293,139,99,35811
7941,7942,2165,56549,2157,36574,1453,17010,549,21675,370,24093,143,101,35816
7945,7946,2166,57398,875,36448,1039,17046,576,20235,894,24306,142,101,35826
7950,7951,2166,58722,1302,35048,1312,16972,618,19122,708,22966,143,101,35836
7944,7945,2165,56668,1166,35147,1768,17241,264,19409,925,23033,140,100,35828
7941,7942,2165,56892,1259,36024,1806,16107,810,19816,576,24352,143,101,35813
7940,7940,2165,56184,1816,35386,1980,17156,491,19654,421,24699,140,100,35813
7939,7939,2165,56217,682,36358,1054,16467,421,19570,1233,23222,141,100,35809
7941,7942,2165,56832,1349,35290,1970,18619,910,18348,940,23398,141,100,35815
7939,7939,2165,55693,714,36008,1308,15889,1206,19428,205,24703,145,103,35815
7934,7935,2164,54920,432,35900,1775,17774,953,18862,312,24168,141,100,35803
7935,7935,2164,55192,1237,36223,1946,18672,600,20173,823,23190,140,99,35801
7936,7936,2164,55280,1158,35175,1058,19880,556,19321,508,22912,143,101,35805
7940,7941,2165,56183,1500,35868,1188,18413,784,19916,699,24209,141,100,35815
7930,7931,2163,53573,911,35556,1781,18073,328,17756,465,23253,140,99,35797
7913,7914,2161,50209,937,35036,1627,17703,48,18603,363,23590,140,99,35756
7913,7914,2161,50567,953,36277,679,16775,972,19517,85,24199,140,99,35751
7916,7917,2162,51530,1781,35092,2435,18060,412,19306,1114,22682,142,100,35757
7913,7913,2161,49902,1366,36263,1486,16573,1604,20035,888,24294,144,102,35755
7912,7913,2161,50044,1693,35850,523,17693,603,20020,974,23379,141,100,35753
7913,7914,2161,50229,1683,35338,1048,17800,418,19552,620,23636,140,99,35754
7911,7912,2161,50149,1315,35375,1329,18171,377,20166,350,23290,140,99,35746
7914,7914,2161,50681,1303,35080,1382,17447,138,19922,492,23859,141,100,35753
7912,7913,2161,50018,1359,35573,1736,17022,903,19129,376,23805,140,99,35754
7910,7911,2161,50006,1772,36385,1278,17754,894,19009,489,23823,142,100,35743
7912,7913,2161,50225,1782,35536,955,17994,702,20150,113,23097,143,101,35749
7917,7917,2162,51517,1582,35120,794,16985,715,19922,148,24409,141,99,35758
7918,7919,2162,51236,1605,35117,1303,17265,641,19395,270,23664,141,100,35767
7918,7919,2162,51860,1175,35554,1480,17081,517,20196,319,24512,141,100,35761
7909,7910,2161,49546,832,35331,2070,17431,400,19708,252,24078,141,99,35745
7909,7910,2161,49371,1512,35582,1555,16513,1147,20768,211,24310,143,101,35745
7915,7916,2162,51443,1280,34072,2319,17517,981,19237,1392,23289,142,100,35753
7913,7914,2161,50172,1825,36387,1645,16237,1483,19733,701,24932,144,101,35754
7913,7914,2161,50356,1158,35649,1866,17875,1112,19559,1069,23754,142,100,35754
7905,7906,2160,48381,1816,35367,1733,17677,410,20021,1122,23619,141,99,35738
7908,7908,2160,49154,778,35546,2164,17328,292,19877,883,24032,140,98,35741
7908,7909,2161,49704,1052,36551,1740,16032,1475,20237,89,24195,145,102,35738
7911,7912,2161,49902,1582,35732,1865,16771,687,19052,942,24136,142,100,35750
7913,7914,2161,50602,1676,35507,1527,17190,1361,20006,279,24502,142,101,35752
7915,7916,2162,50935,1315,34722,1190,18188,789,18582,1340,22902,138,98,35758
7916,7917,2162,51098,923,36366,1835,17155,1002,19535,831,24855,141,100,35761
7920,7920,2162,52072,696,36320,1713,16190,754,19939,241,24085,141,100,35765
7921,7921,2162,51906,1274,35296,1514,17865,489,19745,769,23469,141,99,35772
7923,7923,2163,52885,1053,36019,1045,17198,561,20113,498,23775,142,100,35771
7924,7925,2163,53141,1555,36860,1385,16286,325,20003,256,23951,142,101,35776
7921,7922,2162,52084,828,36187,1622,17245,908,20649,515,24737,145,102,35773
7916,7917,2162,50952,2009,35986,1158,16960,275,20124,578,24912,144,102,35762
7917,7918,2162,51249,1128,35384,1458,16655,125,19794,533,24410,141,100,35762
7924,7925,2163,53299,1233,34895,1424,17057,795,19170,1516,22928,138,97,35775
7921,7922,2162,51908,766,36541,1466,16012,368,20182,461,24151,143,101,35775
7923,7924,2162,52427,2052,35435,1042,16775,111,19805,1072,23712,140,99,35777
7923,7924,2163,52797,1077,36965,1624,15866,1298,20889,329,24853,143,101,35774
7926,7926,2163,53532,1607,35592,2208,16278,307,18934,973,23717,142,100,35778
7922,7922,2163,52578,1974,36167,2133,16026,469,20786,753,23912,141,100,35770
7918,7918,2162,51433,1320,36647,1524,15883,672,20688,953,24130,142,101,35763
7919,7920,2162,51920,1079,35577,1654,16116,791,20181,306,24935,143,101,35765
7919,7920,2162,51748,1818,35410,1806,16304,543,20056,662,24455,142,100,35766
7919,7920,2162,52018,1539,36476,1489,16772,1652,20171,140,23638,141,99,35764
7916,7916,2162,51057,1557,35896,1388,16787,590,19778,831,23987,144,101,35759
7920,7921,2162,51871,1335,35885,1191,16628,298,20414,227,24148,141,99,35771
7922,7922,2162,52093,1991,35038,1091,17983,617,19287,1238,23714,137,97,35774
7918,7918,2162,51344,1592,36338,2136,16606,1353,20661,237,24685,139,98,35763
7914,7915,2161,50408,958,36072,1607,15973,964,20643,289,24086,144,102,35757
7918,7919,2162,51414,855,36816,1385,15972,464,20636,349,24212,143,101,35764
7923,7924,2163,52632,1370,35914,1871,16921,490,19302,398,23352,139,98,35776
7929,7930,2163,54010,1035,35579,975,17061,420,20420,915,24236,139,98,35789
7928,7929,2163,53873,1326,36275,1791,16609,1255,20868,820,23865,141,100,35786
7919,7920,2162,51575,1708,37145,2305,16501,1343,21763,1417,24814,144,102,35767
7917,7918,2162,51623,1081,35703,1413,16590,201,21045,466,23797,141,100,35760
7911,7911,2161,49931,1334,36006,1571,15622,671,19618,816,23290,142,100,35748
7910,7911,2161,49650,917,36736,1421,15051,740,20765,427,24430,143,101,35749
7916,7916,2162,51216,1527,36779,1901,16365,928,20178,329,23359,140,99,35756
7916,7917,2162,51279,1426,36496,1446,14787,935,20426,1276,25061,145,102,35759
7922,7922,2163,52740,1423,36685,845,15709,581,20004,1154,24779,139,98,35768
7921,7921,2163,52488,1432,35783,1125,16030,316,19830,1074,23731,141,100,35766
7923,7923,2163,52500,1331,35338,1287,15891,920,19470,437,23414,140,99,35775
7915,7916,2162,51024,1191,36128,1809,16243,1247,20331,555,23876,142,100,35756
7919,7919,2162,52024,1625,36397,1322,16150,1001,20236,696,24281,141,100,35762
7919,7919,2162,51353,1340,36515,1680,15487,1896,20931,1178,25322,142,100,35767
7919,7920,2162,51842,1127,36467,1825,16508,726,20405,954,24446,141,99,35765
7919,7920,2162,51649,712,36053,1342,16819,335,20269,640,24146,140,99,35768
7925,7926,2163,53083,1783,36026,1258,16098,402,20904,519,23795,140,99,35779
7924,7925,2163,52768,564,36004,1305,16315,428,19402,481,24016,144,102,35779
7921,7921,2162,51802,979,36471,1195,16192,519,20657,598,23508,141,99,35773
7922,7923,2163,52493,1337,36420,1229,15731,928,20058,1433,24971,142,100,35773
7921,7921,2162,52116,2246,34882,2278,17052,555,19647,1057,23007,138,98,35771
7921,7921,2162,51801,960,35779,1918,16164,132,20299,306,24063,141,100,35772
7922,7922,2162,52134,908,35703,1251,16491,595,20229,156,24643,142,101,35774
7919,7920,2162,51814,1057,35865,1477,16573,270,19553,135,23673,142,100,35765
7925,7926,2163,53162,816,36248,1657,16597,742,19256,458,24934,141,100,35779
7926,7927,2163,53279,1888,36920,2108,15078,2011,20954,1334,25787,142,100,35783
7931,7932,2164,54588,1421,35662,1742,16092,209,19989,573,23926,141,100,35793
7931,7932,2164,54280,866,36453,1073,15908,580,20126,821,24300,144,102,35793
7926,7927,2163,53255,1424,34838,1094,17177,432,18997,653,23781,139,98,35783
7922,7923,2162,52364,690,36316,1661,15930,788,19397,252,24794,143,101,35774
7921,7922,2162,51904,2252,35509,1921,16741,976,19512,678,24490,142,100,35774
7925,7925,2163,52731,758,35719,1272,15912,680,19572,640,24646,141,100,35781
7925,7926,2163,52707,1705,36271,1021,16023,969,20583,469,24459,142,101,35785
7931,7931,2164,54210,1591,34822,1851,16882,502,19006,1649,23803,140,99,35794
7930,7931,2164,54104,1298,35817,1533,16724,474,20075,660,25163,143,102,35791
7926,7927,2163,52948,924,35895,1436,16806,1142,19562,516,24681,142,100,35786
7933,7934,2164,54791,827,35866,1180,17291,793,19704,748,24537,142,101,35800
7936,7937,2164,55622,961,35602,1060,16594,428,18896,102,24222,144,102,35803
7933,7933,2164,54766,1439,36081,1498,16821,380,19432,337,24735,143,102,35797
7926,7927,2163,53249,2643,34902,2520,18024,281,19262,2105,23975,137,97,35783
7926,7927,2163,52860,1541,35261,1188,16733,1020,20102,333,25748,140,99,35786
7928,7929,2163,53683,1300,36249,1415,15375,260,19562,983,24779,143,101,35787
7922,7922,2162,52020,610,35709,926,16199,1150,19450,446,24800,143,101,35775
7926,7927,2163,53228,1204,36178,1822,16873,290,19176,665,24302,143,101,35784
7928,7929,2163,53573,673,35264,1157,18225,1143,19705,613,24281,143,101,35788
7926,7927,2163,52995,1716,36415,1794,17301,886,19788,1455,24104,143,101,35786
7929,7929,2163,53096,1078,36797,1869,17097,1779,21424,1039,24963,143,102,35795
7934,7935,2164,55367,947,35657,2023,17469,588,19824,844,24240,143,101,35798
7933,7934,2164,54764,1168,35388,1808,16938,335,19471,459,24006,140,99,35799
7932,7933,2164,54480,724,37291,1966,16984,339,20857,658,25337,141,100,35797
7932,7932,2164,54177,1263,35229,1714,17839,341,20136,967,23779,142,101,35799
7934,7935,2164,55054,1707,36673,866,17563,534,21148,656,25836,142,101,35801
7931,7931,2163,53977,1842,35349,1366,19116,900,19895,1066,23851,140,99,35796
7923,7923,2162,52048,1488,35555,1471,17613,698,20327,889,24118,143,101,35779
7924,7924,2162,52402,1472,35252,1340,17368,569,19709,476,24278,140,99,35780
7927,7928,2163,53769,1205,35828,1630,18609,260,20526,280,24239,141,99,35782
7929,7930,2163,53867,1505,36061,1052,16705,589,19676,314,24290,144,102,35790
7928,7929,2163,53920,1337,34919,1383,18086,498,19043,917,23539,140,99,35786
7924,7925,2163,53194,988,35741,1273,15743,805,20292,1047,25151,144,102,35775
7922,7923,2163,52401,658,36605,1141,16017,584,20834,573,25365,142,101,35773
7928,7929,2163,54069,1924,35592,1821,17476,784,19975,596,23935,139,98,35784
7928,7929,2163,53440,898,35915,1498,16642,784,21116,569,24718,143,101,35790
7932,7932,2164,54366,1021,34815,2510,18224,409,19810,1135,23739,140,99,35797
7939,7939,2165,55710,847,36524,1242,16699,862,20711,759,25219,142,101,35813
7942,7943,2165,56584,1748,35869,1450,17431,615,20219,422,24894,141,100,35820
7944,7945,2165,56877,929,35387,1189,15978,1003,20245,801,24561,142,101,35826
7941,7941,2165,56388,990,35735,1328,15336,667,19703,319,25409,142,101,35815
7936,7937,2164,55429,780,37183,1691,16671,1107,19697,601,24731,141,100,35805
7936,7936,2164,55311,1849,35129,2361,16402,831,19150,1240,23341,139,99,35806
7938,7939,2165,56065,830,36141,1307,16350,292,20200,379,25014,142,101,35809
7941,7942,2165,56441,928,36735,2268,15376,711,20404,1481,25073,142,100,35818
7944,7945,2165,57125,1574,36038,1800,16672,462,19093,859,23328,142,100,35823
7946,7947,2166,57571,1528,36783,1461,15983,936,20259,1312,25120,145,103,35827
7944,7945,2166,57423,1555,36424,1214,16249,415,20388,937,23492,140,99,35822
7943,7944,2165,57160,987,36397,1336,16154,476,20043,140,23635,143,101,35820
7945,7946,2166,57524,654,36063,1648,16072,705,20859,456,24404,141,100,35823
7938,7939,2165,55762,204,37066,1547,16117,525,20004,424,24152,140,99,35811
7936,7937,2164,55286,690,35892,1601,15084,396,20629,642,24175,141,100,35806
7936,7937,2164,55484,792,36137,2035,15927,599,19422,483,23556,139,99,35807
7937,7938,2164,55342,1212,36616,1487,16205,1216,19292,571,23981,143,101,35810
7938,7938,2165,55794,1077,35266,1427,16580,933,18949,937,23076,140,100,35810
7930,7930,2163,53808,1149,36235,1189,15555,896,20469,147,24889,144,102,35793
7925,7926,2163,53007,1241,35449,1564,15368,360,19368,862,23964,140,99,35780
7927,7928,2163,53478,1051,35529,1915,16303,402,20548,483,23573,141,100,35786
7935,7935,2164,55596,1605,36481,1744,16671,115,20839,794,23493,140,99,35797
7935,7936,2164,55137,524,35631,1469,15388,603,20781,446,24370,144,102,35803
7929,7929,2163,53852,933,36072,1330,15823,1045,20156,955,24718,141,100,35788
7927,7928,2163,53603,1730,36544,1659,15236,753,21002,646,24997,142,100,35784
7935,7935,2164,55245,1234,35717,1759,17361,628,19763,861,23529,140,99,35801
7936,7936,2164,55260,1364,36405,1547,15548,94,20301,1013,24621,142,101,35804
7939,7940,2165,55836,1214,35242,1739,16748,269,20069,715,23704,141,100,35816
7936,7937,2164,55368,828,34633,1548,17136,231,19552,719,24072,137,97,35805
7934,7935,2164,54804,979,35172,1730,16047,1183,21385,762,24867,140,99,35802
7938,7939,2165,56067,1902,34843,1242,17345,673,19236,1149,24407,143,101,35807
7940,7940,2165,56105,1606,35816,1056,16037,562,20151,543,24198,141,100,35814
7946,7946,2166,57544,1203,36510,1509,15137,587,20481,97,25015,143,101,35827
7945,7946,2166,57329,993,36528,1403,15159,899,20528,994,24431,142,101,35826
7947,7948,2166,57884,1276,35932,1297,16393,983,19953,347,24669,140,99,35830
7943,7944,2165,56999,1132,36518,2068,16322,262,20082,641,23970,142,100,35821
7944,7944,2165,56831,1373,36364,1076,15533,1328,20979,1085,24938,143,101,35824
7953,7954,2167,59231,943,36464,1870,16401,590,20013,549,24066,143,101,35844
7956,7957,2167,60011,1119,35780,1464,17175,790,20518,386,22540,141,100,35847
7953,7954,2167,59224,996,36959,2096,15613,1006,21121,616,24997,144,102,35842
7949,7949,2166,58267,1220,36388,1411,16849,338,19543,1023,24410,138,98,35832
7943,7943,2165,56378,1804,36146,1313,15923,1106,20249,676,25767,143,102,35824
7943,7943,2165,56744,1866,35084,1458,16851,122,19360,1142,23957,139,99,35821
7942,7942,2165,56409,1476,36096,1010,16364,325,19696,433,24534,144,102,35819
7945,7946,2166,57335,823,35396,1922,17454,854,19185,763,22758,139,99,35826
7945,7946,2166,57578,1243,36326,1570,17407,710,20326,640,24875,143,101,35822
7946,7946,2166,57643,1530,36488,2049,16525,680,20032,530,24271,143,102,35826
7949,7950,2166,58135,1583,35472,2143,17418,203,19418,1001,23313,139,99,35837
7949,7950,2166,58229,844,36113,1260,16228,1115,20356,394,24270,142,101,35833
7948,7949,2166,58172,1367,35220,1230,17316,526,19600,803,23668,139,99,35831
7949,7949,2166,58211,1255,36460,1577,17279,717,20597,519,24834,143,102,35832
7948,7949,2166,58304,905,35780,2045,16971,1029,19761,683,24212,143,101,35832
7952,7953,2166,58581,1077,36116,1012,18066,187,19794,450,23127,143,102,35844
7953,7953,2166,58827,2128,35323,1808,19533,286,19672,1381,23345,141,100,35845
7950,7951,2166,58269,2192,36006,542,17719,1633,20638,662,24843,142,101,35838
7952,7952,2167,59139,1100,36847,1149,16826,1116,20478,220,24657,141,100,35837
7950,7950,2166,58489,1464,35728,2076,18791,789,19356,875,22777,138,98,35836
7954,7955,2167,59631,1592,36906,1219,17542,1127,21103,461,23440,142,101,35843
7961,7961,2168,61029,2160,36070,1495,17557,1113,20069,1092,23689,140,99,35857
7959,7960,2167,60365,1456,36622,971,17111,430,20558,656,23738,140,100,35857
7949,7949,2166,58057,1833,35878,1611,17831,641,20224,830,22485,137,97,35835
7946,7947,2166,57365,1106,36230,1468,16999,757,19756,272,24122,141,100,35831
7949,7949,2166,58350,917,35934,1575,17765,639,20836,560,23558,142,101,35832
7949,7949,2166,58279,970,37174,987,17826,1162,19998,451,23809,141,100,35832
7951,7951,2166,58892,1070,34908,1612,17915,660,20679,1588,22716,141,100,35836
7950,7950,2166,58346,510,35327,1661,17457,675,20966,541,23625,141,100,35836
7950,7950,2166,58597,868,35639,1335,17732,455,20636,367,24125,143,102,35834
7952,7952,2167,59321,207,36631,1509,17468,346,19985,559,24161,141,100,35834
7945,7946,2166,57455,927,36318,788,17733,622,20488,1137,23969,141,100,35825
7943,7944,2165,56703,1798,36859,1780,16326,1032,22011,757,24077,141,100,35824
7949,7950,2166,58181,1537,35593,1721,18071,484,19806,425,22582,138,98,35837
7954,7955,2167,59377,1413,36380,1477,16732,875,20478,725,24746,144,102,35847
7956,7957,2167,59911,1303,35897,1394,17255,662,20509,1122,24026,141,100,35848
7953,7954,2167,59279,1315,35662,1434,16725,744,20785,774,23489,142,101,35843
7951,7951,2166,58567,1234,36576,1261,16872,1128,19805,513,24900,143,102,35837
7949,7950,2166,58141,1375,35781,907,16562,753,19724,429,23990,144,102,35834
7948,7948,2166,57888,784,35968,825,17365,217,20732,206,24327,141,100,35832
7952,7952,2166,58650,922,36627,659,16946,208,20715,59,23733,141,100,35843
7955,7956,2167,59315,926,36997,1453,17365,949,20198,90,24084,144,102,35850
7957,7958,2167,60151,1005,34933,1516,18891,798,19757,1639,22348,141,100,35851
7954,7955,2167,59703,1459,36183,1378,17623,1157,21551,176,23076,143,102,35841
7951,7952,2166,58545,1351,35922,1298,17678,356,20470,920,23609,143,101,35840
7949,7950,2166,58025,1356,37170,1229,15980,1249,21231,920,24191,146,103,35836
7943,7944,2165,57224,860,35631,2196,17074,546,21300,617,23503,140,100,35819
7943,7944,2166,57467,1808,35288,1735,17362,470,20591,239,22951,139,99,35817
7949,7949,2166,58141,730,36015,1329,16804,1091,22052,1217,25155,144,102,35833
7949,7949,2166,58534,1219,37116,1110,17341,845,20518,545,22749,142,100,35830
7945,7946,2166,57354,1389,36813,1338,16497,1080,21598,520,23974,144,102,35826
7947,7948,2166,58014,476,35525,1696,17946,716,19660,651,22835,140,100,35829
7948,7949,2166,58067,1163,36451,1425,15961,688,21191,255,23477,143,101,35832
7952,7953,2167,59167,960,35880,1503,17127,1063,21195,242,24293,143,101,35837
7952,7953,2167,59166,1170,36248,1046,17561,592,20181,763,24100,141,100,35838
7949,7949,2166,58602,1691,34832,1516,18146,446,19872,1111,22373,140,99,35829
7947,7947,2166,57827,1365,36191,2262,16447,1229,21272,256,25169,142,101,35827
7952,7952,2167,58952,1734,35328,1385,19067,762,20278,1243,23083,142,101,35840
7953,7954,2167,59298,1332,36637,1158,16733,1199,20466,504,24919,142,101,35843
7950,7951,2166,58653,1464,36303,1200,17184,717,21245,360,25585,146,103,35835
7945,7946,2166,57706,1538,36225,2219,17473,457,19687,316,23821,143,101,35822
7948,7948,2166,58237,995,35195,1458,18038,555,20783,603,23650,142,100,35829
7948,7949,2166,58292,1126,35829,380,17332,435,20627,477,23572,140,99,35829
7946,7947,2166,57678,1613,35511,1203,17192,722,20423,662,23351,142,101,35828
7949,7950,2166,58721,1995,35161,1242,18599,888,19405,720,23459,141,100,35831
7940,7941,2165,56332,1465,36480,1395,17025,1045,21543,382,24124,141,100,35814
7939,7939,2165,56354,897,36107,1027,16012,595,21321,231,24296,143,101,35807
7942,7943,2165,57026,505,35733,1717,16985,260,20845,452,24355,140,100,35815
7946,7946,2166,57814,1396,35830,1722,18113,400,21055,1315,23574,140,99,35824
7948,7949,2166,58295,1071,35717,1448,17340,1401,21312,750,24411,141,100,35830
7947,7947,2166,57657,608,35770,2234,18512,526,20481,739,23686,142,101,35830
7948,7949,2166,58175,816,35222,1909,18104,554,20308,83,23735,143,101,35832
7949,7949,2166,58301,1429,36447,1367,16982,1648,21596,1331,24639,145,103,35831
7952,7952,2167,59003,1425,34692,1876,18056,407,21251,864,24220,141,100,35838
7950,7950,2166,58470,656,34708,1451,18283,770,20311,733,23720,141,100,35836
7951,7952,2167,58911,1123,36123,1023,16949,1054,22268,1009,24593,143,102,35838
7952,7953,2167,59186,1642,35361,1480,18983,293,21218,1499,24354,144,102,35840
7951,7952,2166,58393,1724,36813,1298,17356,991,22238,883,24855,141,100,35841
7954,7955,2167,59140,1374,35410,1880,18748,430,21471,632,23279,143,101,35848
7953,7953,2166,58547,842,34951,1481,18036,1052,21655,515,24405,145,103,35847
7950,7950,2166,58221,1441,36412,2013,17530,1051,21944,680,24775,142,101,35836
7952,7953,2167,59111,821,35627,1262,16895,505,21153,381,23932,143,102,35840
7955,7956,2167,59868,2062,35241,1508,19138,905,20278,388,22595,139,99,35846
7960,7961,2168,60780,578,35486,959,16400,512,22210,837,24281,142,101,35858
7956,7957,2167,60017,1739,35018,1332,16883,898,22383,659,24662,141,100,35848
7953,7954,2167,59044,842,36617,1322,17879,359,21880,905,23551,141,100,35845
7951,7951,2166,58525,1328,36299,1753,16294,1376,21135,1544,24679,142,101,35838
7951,7952,2167,58895,869,35870,649,17107,273,20589,593,23253,144,102,35837
7950,7950,2166,58457,509,36055,1275,17590,743,21424,1014,23791,144,102,35835
7953,7953,2167,59177,910,36295,1456,17476,721,20356,690,23526,141,100,35840
7953,7954,2167,59162,966,35832,1083,17861,843,21147,207,23105,140,99,35844
7954,7955,2167,59434,1388,35821,530,18701,198,21326,1153,23193,142,101,35845
7955,7956,2167,59707,1103,35833,763,17955,492,21514,651,23064,141,100,35847
7952,7953,2167,59229,1464,37226,1426,15795,1231,22478,671,24152,143,102,35839
7948,7949,2166,57864,569,35968,1844,18005,584,21281,934,23279,142,101,35834
7950,7951,2166,58382,1711,35807,1117,18202,120,21180,312,22966,138,98,35837
7949,7950,2166,58197,943,35988,1119,17667,900,21493,567,24404,142,101,35834
7948,7949,2166,57890,1258,35947,513,17464,1159,21345,303,23558,141,100,35834
7950,7951,2166,58570,2015,35058,852,18584,629,20467,1297,23099,140,99,35836
7947,7947,2166,57601,1686,36459,1147,16782,1060,21728,432,23608,142,100,35829
7951,7951,2166,58587,623,35815,982,18355,811,20793,1193,22238,141,100,35839
7953,7954,2167,59215,839,37696,1052,17415,697,21696,640,23844,143,101,35842
7953,7953,2167,59034,1219,35437,1342,17348,396,20700,426,22926,140,100,35842
7949,7950,2166,58135,868,35879,1630,16157,734,22227,1369,24298,144,102,35835
7952,7953,2167,59277,448,37091,1638,16779,706,21620,235,24414,143,102,35839
7955,7956,2167,59813,791,35342,1649,18582,1646,20498,1939,22971,137,98,35846
7959,7960,2168,60732,548,35922,1329,17724,893,21217,279,23357,141,100,35853
7959,7959,2167,59964,1252,36539,1336,17431,690,21305,654,24451,144,102,35859
7960,7961,2168,60754,769,35381,920,18465,977,21049,1571,23483,142,101,35860
7959,7959,2168,60487,912,35615,570,17562,450,20597,1164,23284,142,101,35855
7956,7956,2167,59540,859,36853,1749,17341,1019,20882,506,24297,142,101,35850
7962,7963,2168,60914,820,35824,1020,18454,135,20518,373,24077,139,99,35866
7959,7960,2167,60201,645,35821,578,17944,268,20369,446,23905,140,100,35859
7958,7959,2168,60543,1164,37496,1678,17744,958,21911,1189,25010,144,102,35852
7959,7960,2167,60440,252,36071,1767,18743,638,21058,575,23167,141,100,35858
7962,7962,2168,61087,957,35570,1092,17428,334,21014,209,23545,143,102,35861
7968,7968,2169,62512,588,36598,671,17324,519,21297,124,22923,143,101,35874
7964,7965,2168,61343,708,35907,1284,17012,1019,20522,959,24099,143,102,35870
7957,7957,2167,59573,439,36292,727,17494,558,20623,872,23861,141,100,35854
7953,7954,2167,59167,1023,35615,1313,17813,355,20318,591,24267,141,100,35844
7948,7949,2166,57936,994,36014,1453,17585,180,20401,671,24095,142,101,35833
7953,7954,2167,59367,867,36310,1016,17968,153,21501,535,24142,141,100,35841
7952,7953,2166,58672,804,35885,1007,18201,31,21076,510,23683,142,101,35844
